None,0,2512,Josh Kennedy,6,Fremantle,West Coast,1,2
None,0,2796,Scott Selwood,1,Fremantle,West Coast,1,2
None,0,3121,Josh Kennedy,6,Fremantle,West Coast,1,2
Matthew Pavlich,1,3188,None,0,Fremantle,West Coast,1,2
Matthew Pavlich,1,3298,None,0,Fremantle,West Coast,1,2
Tendai Mzungu,1,3425,None,0,Fremantle,West Coast,1,2
Danyle Pearce,6,3471,None,0,Fremantle,West Coast,1,2
Kepler Bradley,6,3735,None,0,Fremantle,West Coast,1,2
None,0,3875,Jack Darling,1,Fremantle,West Coast,1,2
None,0,3898,Mark LeCras,1,Fremantle,West Coast,1,2
Stephen Hill,1,4022,None,0,Fremantle,West Coast,1,2
Matthew de Boer,6,4100,None,0,Fremantle,West Coast,1,2
None,0,4289,Mark LeCras,6,Fremantle,West Coast,1,2
David Mundy,1,4378,None,0,Fremantle,West Coast,1,2
Danyle Pearce,1,4463,None,0,Fremantle,West Coast,1,2
Danyle Pearce,6,4522,None,0,Fremantle,West Coast,1,2
Matthew Pavlich,1,4624,None,0,Fremantle,West Coast,1,2
Paul Duffield,1,4816,None,0,Fremantle,West Coast,1,2
Michael Barlow,6,4924,None,0,Fremantle,West Coast,1,2
Michael Walters,6,5023,None,0,Fremantle,West Coast,1,2
Michael Walters,1,5100,None,0,Fremantle,West Coast,1,2
Nick Suban,6,5254,None,0,Fremantle,West Coast,1,2
None,0,5467,Andrew Embley,1,Fremantle,West Coast,1,2
None,0,5746,Jamie Cripps,6,Fremantle,West Coast,1,2
Chris Mayne,6,5840,None,0,Fremantle,West Coast,1,2
Michael Walters,1,5989,None,0,Fremantle,West Coast,1,2
None,0,6103,Dean Cox,1,Fremantle,West Coast,1,2
Hayden Ballantyne,6,6185,None,0,Fremantle,West Coast,1,2
None,0,6289,Josh Hill,6,Fremantle,West Coast,1,2
Michael Walters,6,6423,None,0,Fremantle,West Coast,1,2
None,0,6606,Rushed,1,Fremantle,West Coast,1,2
None,0,6715,Scott Selwood,1,Fremantle,West Coast,1,2
None,0,6771,Chris Masten,6,Fremantle,West Coast,1,2
None,0,6931,Josh Hill,6,Fremantle,West Coast,1,2
Michael Barlow,1,7002,None,0,Fremantle,West Coast,1,2
Kepler Bradley,6,7168,None,0,Fremantle,West Coast,1,2
Nick Suban,6,7281,None,0,Fremantle,West Coast,1,2
None,0,7380,Rushed,1,Fremantle,West Coast,1,2
Shaun Hampson,6,123,None,0,Carlton,Richmond,1,3
None,0,290,Jack Riewoldt,1,Carlton,Richmond,1,3
None,0,345,Rushed,1,Carlton,Richmond,1,3
Kade Simpson,1,403,None,0,Carlton,Richmond,1,3
Eddie Betts,6,556,None,0,Carlton,Richmond,1,3
None,0,627,Shane Tuck,1,Carlton,Richmond,1,3
None,0,655,Dustin Martin,1,Carlton,Richmond,1,3
Marc Murphy,6,793,None,0,Carlton,Richmond,1,3
None,0,1141,Jack Riewoldt,1,Carlton,Richmond,1,3
None,0,1182,Brett Deledio,6,Carlton,Richmond,1,3
None,0,1240,Rushed,1,Carlton,Richmond,1,3
None,0,1273,Bachar Houli,1,Carlton,Richmond,1,3
None,0,1334,Ty Vickery,6,Carlton,Richmond,1,3
Rushed,1,1397,None,0,Carlton,Richmond,1,3
None,0,1460,Shane Tuck,1,Carlton,Richmond,1,3
Rushed,1,1690,None,0,Carlton,Richmond,1,3
None,0,1715,Shane Edwards,1,Carlton,Richmond,1,3
None,0,1814,Ty Vickery,6,Carlton,Richmond,1,3
None,0,1911,Ty Vickery,1,Carlton,Richmond,1,3
None,0,2008,Bachar Houli,6,Carlton,Richmond,1,3
Dennis Armfield,1,2184,None,0,Carlton,Richmond,1,3
Kade Simpson,1,2325,None,0,Carlton,Richmond,1,3
Mitch Robinson,1,2492,None,0,Carlton,Richmond,1,3
None,0,2516,Jack Riewoldt,1,Carlton,Richmond,1,3
None,0,2646,Reece Conca,6,Carlton,Richmond,1,3
None,0,2896,Ty Vickery,6,Carlton,Richmond,1,3
None,0,3041,Rushed,1,Carlton,Richmond,1,3
None,0,3156,Luke McGuane,6,Carlton,Richmond,1,3
None,0,3225,Jake King,6,Carlton,Richmond,1,3
Chris Yarran,6,3385,None,0,Carlton,Richmond,1,3
None,0,3553,Dustin Martin,1,Carlton,Richmond,1,3
None,0,3590,Rushed,1,Carlton,Richmond,1,3
None,0,3611,Dustin Martin,6,Carlton,Richmond,1,3
Bryce Gibbs,6,3798,None,0,Carlton,Richmond,1,3
None,0,3866,Daniel Jackson,6,Carlton,Richmond,1,3
Eddie Betts,6,3935,None,0,Carlton,Richmond,1,3
Matthew Kreuzer,1,4023,None,0,Carlton,Richmond,1,3
None,0,4051,Brett Deledio,6,Carlton,Richmond,1,3
Shaun Hampson,1,4163,None,0,Carlton,Richmond,1,3
None,0,4401,Brett Deledio,6,Carlton,Richmond,1,3
Shaun Hampson,1,4505,None,0,Carlton,Richmond,1,3
Bryce Gibbs,1,4563,None,0,Carlton,Richmond,1,3
Matthew Kreuzer,6,4655,None,0,Carlton,Richmond,1,3
Andrew Carrazzo,1,4716,None,0,Carlton,Richmond,1,3
None,0,4874,Rushed,1,Carlton,Richmond,1,3
Chris Judd,6,4921,None,0,Carlton,Richmond,1,3
Chris Judd,1,4989,None,0,Carlton,Richmond,1,3
Chris Judd,6,5053,None,0,Carlton,Richmond,1,3
None,0,5142,Luke McGuane,6,Carlton,Richmond,1,3
None,0,5253,Jake King,6,Carlton,Richmond,1,3
None,0,5406,Shane Tuck,1,Carlton,Richmond,1,3
None,0,5538,Trent Cotchin,1,Carlton,Richmond,1,3
None,0,5579,Brett Deledio,1,Carlton,Richmond,1,3
None,0,5761,Rushed,1,Carlton,Richmond,1,3
Bryce Gibbs,6,5825,None,0,Carlton,Richmond,1,3
Marc Murphy,6,6006,None,0,Carlton,Richmond,1,3
Matthew Kreuzer,6,6191,None,0,Carlton,Richmond,1,3
None,0,6248,Shane Edwards,1,Carlton,Richmond,1,3
Rushed,1,6452,None,0,Carlton,Richmond,1,3
Chris Yarran,1,6732,None,0,Carlton,Richmond,1,3
Jeff Garlett,6,6803,None,0,Carlton,Richmond,1,3
None,0,6990,Jack Riewoldt,1,Carlton,Richmond,1,3
Jeff Garlett,6,7069,None,0,Carlton,Richmond,1,3
Matthew Kreuzer,1,7209,None,0,Carlton,Richmond,1,3
Chris Yarran,1,7239,None,0,Carlton,Richmond,1,3
Chris Yarran,1,7360,None,0,Carlton,Richmond,1,3
None,0,7448,Luke McGuane,1,Carlton,Richmond,1,3
Tory Dickson,6,56,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,174,Stefan Martin,1,Western Bulldogs,Brisbane Lions,1,4
None,0,332,Aaron Cornelius,1,Western Bulldogs,Brisbane Lions,1,4
Ayce Cordy,6,397,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,542,Rohan Bewick,1,Western Bulldogs,Brisbane Lions,1,4
None,0,577,Rushed,1,Western Bulldogs,Brisbane Lions,1,4
Luke Dahlhaus,6,621,None,0,Western Bulldogs,Brisbane Lions,1,4
Daniel Giansiracusa,6,839,None,0,Western Bulldogs,Brisbane Lions,1,4
Ryan Griffen,6,1001,None,0,Western Bulldogs,Brisbane Lions,1,4
Jason Johannisen,1,1247,None,0,Western Bulldogs,Brisbane Lions,1,4
Adam Cooney,6,1352,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,1485,Dayne Zorko,1,Western Bulldogs,Brisbane Lions,1,4
None,0,1699,Daniel Rich,1,Western Bulldogs,Brisbane Lions,1,4
None,0,1819,Brent Moloney,6,Western Bulldogs,Brisbane Lions,1,4
Liam Jones,1,1932,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,1973,Daniel Rich,6,Western Bulldogs,Brisbane Lions,1,4
Shaun Higgins,1,2047,None,0,Western Bulldogs,Brisbane Lions,1,4
Tory Dickson,6,2109,None,0,Western Bulldogs,Brisbane Lions,1,4
Robert Murphy,1,2187,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,2229,Josh Green,1,Western Bulldogs,Brisbane Lions,1,4
None,0,2374,Jonathan Brown,1,Western Bulldogs,Brisbane Lions,1,4
None,0,2551,Rushed,1,Western Bulldogs,Brisbane Lions,1,4
Rushed,1,2642,None,0,Western Bulldogs,Brisbane Lions,1,4
Daniel Giansiracusa,6,2751,None,0,Western Bulldogs,Brisbane Lions,1,4
Shaun Higgins,6,2861,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,3129,Aaron Cornelius,6,Western Bulldogs,Brisbane Lions,1,4
None,0,3362,Ashley McGrath,1,Western Bulldogs,Brisbane Lions,1,4
Ayce Cordy,6,3518,None,0,Western Bulldogs,Brisbane Lions,1,4
Rushed,1,3668,None,0,Western Bulldogs,Brisbane Lions,1,4
Robert Murphy,6,3839,None,0,Western Bulldogs,Brisbane Lions,1,4
Shaun Higgins,1,3918,None,0,Western Bulldogs,Brisbane Lions,1,4
Daniel Giansiracusa,6,3983,None,0,Western Bulldogs,Brisbane Lions,1,4
Liam Jones,6,4072,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,4148,James Polkinghorne,1,Western Bulldogs,Brisbane Lions,1,4
None,0,4228,Rushed,1,Western Bulldogs,Brisbane Lions,1,4
None,0,4416,Stefan Martin,6,Western Bulldogs,Brisbane Lions,1,4
Robert Murphy,6,4509,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,4792,Dayne Zorko,1,Western Bulldogs,Brisbane Lions,1,4
Jason Johannisen,6,4873,None,0,Western Bulldogs,Brisbane Lions,1,4
Nick Lower,1,5103,None,0,Western Bulldogs,Brisbane Lions,1,4
Luke Dahlhaus,6,5148,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,5354,Jack Redden,1,Western Bulldogs,Brisbane Lions,1,4
Rushed,1,5443,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,5531,Jack Redden,6,Western Bulldogs,Brisbane Lions,1,4
None,0,5668,Jonathan Brown,6,Western Bulldogs,Brisbane Lions,1,4
None,0,6142,Claye Beams,6,Western Bulldogs,Brisbane Lions,1,4
Ryan Griffen,6,6304,None,0,Western Bulldogs,Brisbane Lions,1,4
Rushed,1,6425,None,0,Western Bulldogs,Brisbane Lions,1,4
Shaun Higgins,6,6464,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,6526,Aaron Cornelius,1,Western Bulldogs,Brisbane Lions,1,4
None,0,6654,Aaron Cornelius,1,Western Bulldogs,Brisbane Lions,1,4
Liam Jones,1,6736,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,6870,Patrick Karnezis,1,Western Bulldogs,Brisbane Lions,1,4
Ryan Griffen,1,6952,None,0,Western Bulldogs,Brisbane Lions,1,4
Shaun Higgins,6,7044,None,0,Western Bulldogs,Brisbane Lions,1,4
Shaun Higgins,1,7275,None,0,Western Bulldogs,Brisbane Lions,1,4
None,0,45,Mike Pyke,6,Greater Western Sydney,Sydney,1,5
None,0,179,Ben McGlynn,1,Greater Western Sydney,Sydney,1,5
Dean Brogan,1,307,None,0,Greater Western Sydney,Sydney,1,5
None,0,654,Shane Mumford,1,Greater Western Sydney,Sydney,1,5
None,0,710,Shane Mumford,1,Greater Western Sydney,Sydney,1,5
None,0,843,Rushed,1,Greater Western Sydney,Sydney,1,5
None,0,1073,Josh Kennedy,6,Greater Western Sydney,Sydney,1,5
None,0,1310,Shane Mumford,6,Greater Western Sydney,Sydney,1,5
None,0,1471,Jude Bolton,1,Greater Western Sydney,Sydney,1,5
None,0,1661,Adam Goodes,6,Greater Western Sydney,Sydney,1,5
Will Hoskin-Elliott,1,1741,None,0,Greater Western Sydney,Sydney,1,5
Jonathan Giles,1,1790,None,0,Greater Western Sydney,Sydney,1,5
Devon Smith,1,1915,None,0,Greater Western Sydney,Sydney,1,5
Toby Greene,6,1978,None,0,Greater Western Sydney,Sydney,1,5
Jeremy Cameron,6,2095,None,0,Greater Western Sydney,Sydney,1,5
Jonathon Patton,6,2528,None,0,Greater Western Sydney,Sydney,1,5
Jonathon Patton,6,2646,None,0,Greater Western Sydney,Sydney,1,5
Devon Smith,6,2716,None,0,Greater Western Sydney,Sydney,1,5
None,0,2942,Jude Bolton,6,Greater Western Sydney,Sydney,1,5
None,0,3112,Jarrad McVeigh,6,Greater Western Sydney,Sydney,1,5
None,0,3384,Kieren Jack,6,Greater Western Sydney,Sydney,1,5
None,0,3560,Mike Pyke,6,Greater Western Sydney,Sydney,1,5
None,0,3625,Adam Goodes,1,Greater Western Sydney,Sydney,1,5
None,0,3655,Kieren Jack,6,Greater Western Sydney,Sydney,1,5
None,0,3725,Ryan OKeefe,1,Greater Western Sydney,Sydney,1,5
Jeremy Cameron,1,3942,None,0,Greater Western Sydney,Sydney,1,5
Liam Sumner,6,4158,None,0,Greater Western Sydney,Sydney,1,5
Liam Sumner,1,4485,None,0,Greater Western Sydney,Sydney,1,5
None,0,4577,Sam Reid,6,Greater Western Sydney,Sydney,1,5
Adam Treloar,6,4655,None,0,Greater Western Sydney,Sydney,1,5
None,0,4910,Rushed,1,Greater Western Sydney,Sydney,1,5
None,0,5029,Sam Reid,6,Greater Western Sydney,Sydney,1,5
Toby Greene,1,5088,None,0,Greater Western Sydney,Sydney,1,5
Rushed,1,5214,None,0,Greater Western Sydney,Sydney,1,5
None,0,5288,Jude Bolton,6,Greater Western Sydney,Sydney,1,5
None,0,5528,Shane Mumford,1,Greater Western Sydney,Sydney,1,5
Tom Scully,1,5755,None,0,Greater Western Sydney,Sydney,1,5
None,0,5919,Ben McGlynn,6,Greater Western Sydney,Sydney,1,5
Dylan Shiel,6,6003,None,0,Greater Western Sydney,Sydney,1,5
Jonathan Giles,6,6134,None,0,Greater Western Sydney,Sydney,1,5
None,0,6603,Kieren Jack,6,Greater Western Sydney,Sydney,1,5
Adam Treloar,1,6775,None,0,Greater Western Sydney,Sydney,1,5
Jonathon Patton,6,6833,None,0,Greater Western Sydney,Sydney,1,5
None,0,6912,Adam Goodes,6,Greater Western Sydney,Sydney,1,5
Liam Sumner,6,7038,None,0,Greater Western Sydney,Sydney,1,5
None,0,7190,Dan Hannebery,1,Greater Western Sydney,Sydney,1,5
None,0,7278,Ben McGlynn,6,Greater Western Sydney,Sydney,1,5
Harley Bennell,6,182,None,0,Gold Coast,St Kilda,1,6
Rushed,1,252,None,0,Gold Coast,St Kilda,1,6
Luke Russell,6,308,None,0,Gold Coast,St Kilda,1,6
None,0,408,Stephen Milne,1,Gold Coast,St Kilda,1,6
None,0,492,Sam Gilbert,1,Gold Coast,St Kilda,1,6
None,0,519,Rushed,1,Gold Coast,St Kilda,1,6
None,0,663,Jack Steven,6,Gold Coast,St Kilda,1,6
Gary Ablett,1,723,None,0,Gold Coast,St Kilda,1,6
Charlie Dixon,1,849,None,0,Gold Coast,St Kilda,1,6
None,0,921,Arryn Siposs,1,Gold Coast,St Kilda,1,6
Jaeger OMeara,1,1061,None,0,Gold Coast,St Kilda,1,6
None,0,1281,Terry Milera,1,Gold Coast,St Kilda,1,6
Sam Day,1,1407,None,0,Gold Coast,St Kilda,1,6
Charlie Dixon,6,1468,None,0,Gold Coast,St Kilda,1,6
Michael Rischitelli,1,1566,None,0,Gold Coast,St Kilda,1,6
None,0,1622,David Armitage,1,Gold Coast,St Kilda,1,6
None,0,1665,Rushed,1,Gold Coast,St Kilda,1,6
None,0,1743,Beau Maister,6,Gold Coast,St Kilda,1,6
None,0,1944,Nick Riewoldt,6,Gold Coast,St Kilda,1,6
Matt Shaw,1,2114,None,0,Gold Coast,St Kilda,1,6
Luke Russell,1,2135,None,0,Gold Coast,St Kilda,1,6
None,0,2191,Terry Milera,6,Gold Coast,St Kilda,1,6
None,0,2324,Nick Riewoldt,1,Gold Coast,St Kilda,1,6
None,0,2861,Nick Riewoldt,6,Gold Coast,St Kilda,1,6
None,0,3049,David Armitage,6,Gold Coast,St Kilda,1,6
None,0,3175,Stephen Milne,1,Gold Coast,St Kilda,1,6
None,0,3389,Nick Riewoldt,1,Gold Coast,St Kilda,1,6
None,0,3457,Ahmed Saad,1,Gold Coast,St Kilda,1,6
Matt Shaw,6,3544,None,0,Gold Coast,St Kilda,1,6
Gary Ablett,6,3739,None,0,Gold Coast,St Kilda,1,6
None,0,3809,Terry Milera,1,Gold Coast,St Kilda,1,6
None,0,3971,Terry Milera,6,Gold Coast,St Kilda,1,6
Jaeger OMeara,6,4159,None,0,Gold Coast,St Kilda,1,6
Aaron Hall,1,4243,None,0,Gold Coast,St Kilda,1,6
None,0,4350,Rushed,1,Gold Coast,St Kilda,1,6
None,0,4377,Stephen Milne,1,Gold Coast,St Kilda,1,6
Charlie Dixon,1,4624,None,0,Gold Coast,St Kilda,1,6
Steven May,1,4917,None,0,Gold Coast,St Kilda,1,6
Gary Ablett,6,5171,None,0,Gold Coast,St Kilda,1,6
None,0,5297,Arryn Siposs,6,Gold Coast,St Kilda,1,6
Charlie Dixon,6,5384,None,0,Gold Coast,St Kilda,1,6
Harley Bennell,1,5451,None,0,Gold Coast,St Kilda,1,6
Gary Ablett,6,5602,None,0,Gold Coast,St Kilda,1,6
Gary Ablett,6,5742,None,0,Gold Coast,St Kilda,1,6
Sam Day,6,6060,None,0,Gold Coast,St Kilda,1,6
None,0,6188,Stephen Milne,6,Gold Coast,St Kilda,1,6
Luke Russell,6,6323,None,0,Gold Coast,St Kilda,1,6
None,0,6390,Ahmed Saad,1,Gold Coast,St Kilda,1,6
None,0,6540,Rushed,1,Gold Coast,St Kilda,1,6
None,0,6673,Terry Milera,6,Gold Coast,St Kilda,1,6
None,0,6784,Rushed,1,Gold Coast,St Kilda,1,6
Aaron Hall,6,6895,None,0,Gold Coast,St Kilda,1,6
None,0,53,Justin Westhoff,1,Melbourne,Port Adelaide,1,7
None,0,176,Hamish Hartlett,6,Melbourne,Port Adelaide,1,7
None,0,318,Angus Monfries,1,Melbourne,Port Adelaide,1,7
None,0,439,Angus Monfries,6,Melbourne,Port Adelaide,1,7
None,0,661,Kane Cornes,1,Melbourne,Port Adelaide,1,7
None,0,864,Paul Stewart,6,Melbourne,Port Adelaide,1,7
Mitch Clark,6,1058,None,0,Melbourne,Port Adelaide,1,7
Jeremy Howe,1,1116,None,0,Melbourne,Port Adelaide,1,7
Mitch Clark,6,1179,None,0,Melbourne,Port Adelaide,1,7
None,0,1376,Jay Schulz,6,Melbourne,Port Adelaide,1,7
Jeremy Howe,6,1548,None,0,Melbourne,Port Adelaide,1,7
None,0,1690,Paul Stewart,6,Melbourne,Port Adelaide,1,7
None,0,1785,Jasper Pittard,6,Melbourne,Port Adelaide,1,7
None,0,1883,Hamish Hartlett,6,Melbourne,Port Adelaide,1,7
None,0,2245,Jay Schulz,6,Melbourne,Port Adelaide,1,7
Shannon Byrnes,6,2359,None,0,Melbourne,Port Adelaide,1,7
Jeremy Howe,6,2476,None,0,Melbourne,Port Adelaide,1,7
None,0,2697,Ollie Wines,1,Melbourne,Port Adelaide,1,7
None,0,2740,Chad Wingard,6,Melbourne,Port Adelaide,1,7
None,0,2859,Paul Stewart,6,Melbourne,Port Adelaide,1,7
Jimmy Toumpas,1,3008,None,0,Melbourne,Port Adelaide,1,7
Jack Viney,6,3149,None,0,Melbourne,Port Adelaide,1,7
Cameron Pedersen,6,3353,None,0,Melbourne,Port Adelaide,1,7
None,0,3411,Chad Wingard,1,Melbourne,Port Adelaide,1,7
None,0,3501,Andrew Moore,6,Melbourne,Port Adelaide,1,7
None,0,3568,Rushed,1,Melbourne,Port Adelaide,1,7
None,0,3683,Angus Monfries,1,Melbourne,Port Adelaide,1,7
None,0,3822,Rushed,1,Melbourne,Port Adelaide,1,7
None,0,4080,Rushed,1,Melbourne,Port Adelaide,1,7
Rushed,1,4178,None,0,Melbourne,Port Adelaide,1,7
None,0,4364,Rushed,1,Melbourne,Port Adelaide,1,7
None,0,4575,Angus Monfries,6,Melbourne,Port Adelaide,1,7
None,0,4905,Ollie Wines,6,Melbourne,Port Adelaide,1,7
None,0,5029,Angus Monfries,1,Melbourne,Port Adelaide,1,7
None,0,5065,Justin Westhoff,1,Melbourne,Port Adelaide,1,7
None,0,5146,Jay Schulz,6,Melbourne,Port Adelaide,1,7
None,0,5315,Angus Monfries,6,Melbourne,Port Adelaide,1,7
None,0,5386,Kane Cornes,6,Melbourne,Port Adelaide,1,7
None,0,5466,Justin Westhoff,1,Melbourne,Port Adelaide,1,7
None,0,5603,Justin Westhoff,6,Melbourne,Port Adelaide,1,7
Jordie McKenzie,6,5776,None,0,Melbourne,Port Adelaide,1,7
None,0,5864,Justin Westhoff,1,Melbourne,Port Adelaide,1,7
Colin Sylvia,1,6057,None,0,Melbourne,Port Adelaide,1,7
None,0,6154,Paul Stewart,1,Melbourne,Port Adelaide,1,7
None,0,6228,Jay Schulz,6,Melbourne,Port Adelaide,1,7
None,0,6304,Kane Cornes,1,Melbourne,Port Adelaide,1,7
None,0,6459,Travis Boak,1,Melbourne,Port Adelaide,1,7
Rushed,1,6588,None,0,Melbourne,Port Adelaide,1,7
None,0,6651,Paul Stewart,1,Melbourne,Port Adelaide,1,7
None,0,6761,Kane Mitchell,1,Melbourne,Port Adelaide,1,7
Jack Viney,1,6844,None,0,Melbourne,Port Adelaide,1,7
None,0,7112,Campbell Heath,6,Melbourne,Port Adelaide,1,7
None,0,120,Steele Sidebottom,6,North Melbourne,Collingwood,1,8
Lindsay Thomas,6,185,None,0,North Melbourne,Collingwood,1,8
None,0,361,Josh Thomas,1,North Melbourne,Collingwood,1,8
None,0,390,Heritier Lumumba,1,North Melbourne,Collingwood,1,8
None,0,418,Rushed,1,North Melbourne,Collingwood,1,8
Ben Cunnington,6,505,None,0,North Melbourne,Collingwood,1,8
None,0,640,Travis Cloke,6,North Melbourne,Collingwood,1,8
Andrew Swallow,1,789,None,0,North Melbourne,Collingwood,1,8
None,0,869,Martin Clarke,1,North Melbourne,Collingwood,1,8
Lindsay Thomas,6,1041,None,0,North Melbourne,Collingwood,1,8
None,0,1208,Scott Pendlebury,6,North Melbourne,Collingwood,1,8
None,0,1317,Travis Cloke,1,North Melbourne,Collingwood,1,8
Leigh Adams,1,1484,None,0,North Melbourne,Collingwood,1,8
Lachlan Hansen,6,1584,None,0,North Melbourne,Collingwood,1,8
Lindsay Thomas,6,1648,None,0,North Melbourne,Collingwood,1,8
None,0,1889,Quinten Lynch,6,North Melbourne,Collingwood,1,8
None,0,2225,Travis Cloke,6,North Melbourne,Collingwood,1,8
Ryan Bastinac,6,2311,None,0,North Melbourne,Collingwood,1,8
None,0,2480,Travis Cloke,6,North Melbourne,Collingwood,1,8
Robbie Tarrant,6,2568,None,0,North Melbourne,Collingwood,1,8
Lachlan Hansen,1,2758,None,0,North Melbourne,Collingwood,1,8
Lindsay Thomas,6,2924,None,0,North Melbourne,Collingwood,1,8
Todd Goldstein,1,3028,None,0,North Melbourne,Collingwood,1,8
None,0,3132,Quinten Lynch,6,North Melbourne,Collingwood,1,8
None,0,3315,Steele Sidebottom,6,North Melbourne,Collingwood,1,8
None,0,3651,Nathan Brown,1,North Melbourne,Collingwood,1,8
Ben Jacobs,1,3787,None,0,North Melbourne,Collingwood,1,8
None,0,3861,Tyson Goldsack,6,North Melbourne,Collingwood,1,8
Drew Petrie,1,3930,None,0,North Melbourne,Collingwood,1,8
None,0,4188,Jamie Elliott,1,North Melbourne,Collingwood,1,8
