Leigh Brown,1,2367,None,0,Collingwood,West Coast,Finals,2
Sharrod Wellingham,6,2495,None,0,Collingwood,West Coast,Finals,2
Rushed,1,2657,None,0,Collingwood,West Coast,Finals,2
Andrew Krakouer,6,2721,None,0,Collingwood,West Coast,Finals,2
None,0,2818,Josh Kennedy,1,Collingwood,West Coast,Finals,2
Dane Swan,6,3139,None,0,Collingwood,West Coast,Finals,2
None,0,3231,Nic Naitanui,6,Collingwood,West Coast,Finals,2
Heath Shaw,1,3343,None,0,Collingwood,West Coast,Finals,2
None,0,3389,Mark LeCras,6,Collingwood,West Coast,Finals,2
Chris Dawes,6,3628,None,0,Collingwood,West Coast,Finals,2
Rushed,1,3964,None,0,Collingwood,West Coast,Finals,2
Jarryd Blair,6,4040,None,0,Collingwood,West Coast,Finals,2
Andrew Krakouer,6,4186,None,0,Collingwood,West Coast,Finals,2
None,0,4630,Mark LeCras,6,Collingwood,West Coast,Finals,2
Travis Cloke,6,4756,None,0,Collingwood,West Coast,Finals,2
None,0,4999,Josh Kennedy,1,Collingwood,West Coast,Finals,2
Dayne Beams,1,5104,None,0,Collingwood,West Coast,Finals,2
None,0,5439,Quinten Lynch,6,Collingwood,West Coast,Finals,2
None,0,5761,Luke Shuey,1,Collingwood,West Coast,Finals,2
None,0,5921,Scott Selwood,1,Collingwood,West Coast,Finals,2
None,0,6202,Quinten Lynch,6,Collingwood,West Coast,Finals,2
Dayne Beams,1,6306,None,0,Collingwood,West Coast,Finals,2
Dane Swan,1,6377,None,0,Collingwood,West Coast,Finals,2
None,0,6509,Rushed,1,Collingwood,West Coast,Finals,2
None,0,6618,Jack Darling,6,Collingwood,West Coast,Finals,2
Travis Cloke,1,6812,None,0,Collingwood,West Coast,Finals,2
Luke Ball,6,7137,None,0,Collingwood,West Coast,Finals,2
Alex Fasolo,6,7290,None,0,Collingwood,West Coast,Finals,2
None,0,340,Sean Dempster,1,Sydney,St Kilda,Finals,3
Jesse White,1,484,None,0,Sydney,St Kilda,Finals,3
None,0,631,Nick Riewoldt,1,Sydney,St Kilda,Finals,3
Kieren Jack,1,810,None,0,Sydney,St Kilda,Finals,3
Jesse White,1,937,None,0,Sydney,St Kilda,Finals,3
None,0,995,Stephen Milne,6,Sydney,St Kilda,Finals,3
None,0,1162,Rushed,1,Sydney,St Kilda,Finals,3
Shane Mumford,6,1260,None,0,Sydney,St Kilda,Finals,3
Adam Goodes,6,1324,None,0,Sydney,St Kilda,Finals,3
Kieren Jack,1,1583,None,0,Sydney,St Kilda,Finals,3
Sam Reid,1,1713,None,0,Sydney,St Kilda,Finals,3
Ryan OKeefe,6,1911,None,0,Sydney,St Kilda,Finals,3
None,0,2034,Nick Riewoldt,1,Sydney,St Kilda,Finals,3
Adam Goodes,6,2211,None,0,Sydney,St Kilda,Finals,3
Adam Goodes,1,2301,None,0,Sydney,St Kilda,Finals,3
Sam Reid,6,2454,None,0,Sydney,St Kilda,Finals,3
None,0,2665,Brendon Goddard,6,Sydney,St Kilda,Finals,3
Ryan OKeefe,6,2814,None,0,Sydney,St Kilda,Finals,3
None,0,2974,Adam Schneider,6,Sydney,St Kilda,Finals,3
Ryan OKeefe,6,3430,None,0,Sydney,St Kilda,Finals,3
Matthew Spangher,6,3610,None,0,Sydney,St Kilda,Finals,3
None,0,3680,Nick Riewoldt,6,Sydney,St Kilda,Finals,3
None,0,3808,Justin Koschitzke,6,Sydney,St Kilda,Finals,3
None,0,3958,Justin Koschitzke,1,Sydney,St Kilda,Finals,3
Sam Reid,1,4040,None,0,Sydney,St Kilda,Finals,3
Rushed,1,4113,None,0,Sydney,St Kilda,Finals,3
Ben McGlynn,1,4290,None,0,Sydney,St Kilda,Finals,3
None,0,4367,Adam Schneider,6,Sydney,St Kilda,Finals,3
None,0,4726,Brendon Goddard,1,Sydney,St Kilda,Finals,3
None,0,4935,Brendon Goddard,6,Sydney,St Kilda,Finals,3
None,0,5066,Nick Riewoldt,1,Sydney,St Kilda,Finals,3
Rushed,1,5379,None,0,Sydney,St Kilda,Finals,3
Ben McGlynn,6,5645,None,0,Sydney,St Kilda,Finals,3
None,0,6058,Stephen Milne,1,Sydney,St Kilda,Finals,3
Ryan OKeefe,6,6322,None,0,Sydney,St Kilda,Finals,3
Ben McGlynn,6,6430,None,0,Sydney,St Kilda,Finals,3
Shane Mumford,6,6602,None,0,Sydney,St Kilda,Finals,3
None,0,6698,Sam Fisher,1,Sydney,St Kilda,Finals,3
None,0,6780,Nick Dal Santo,6,Sydney,St Kilda,Finals,3
Eddie Betts,1,72,None,0,Carlton,Essendon,Finals,4
Setanta OhAilpin,1,134,None,0,Carlton,Essendon,Finals,4
Chris Judd,1,183,None,0,Carlton,Essendon,Finals,4
Chris Yarran,1,206,None,0,Carlton,Essendon,Finals,4
Mitch Robinson,1,332,None,0,Carlton,Essendon,Finals,4
None,0,428,Jake Carlisle,6,Carlton,Essendon,Finals,4
None,0,583,Kyle Reimers,6,Carlton,Essendon,Finals,4
None,0,740,Angus Monfries,6,Carlton,Essendon,Finals,4
None,0,900,Kyle Reimers,1,Carlton,Essendon,Finals,4
None,0,985,Jobe Watson,1,Carlton,Essendon,Finals,4
Setanta OhAilpin,6,1188,None,0,Carlton,Essendon,Finals,4
None,0,1251,Michael Hurley,1,Carlton,Essendon,Finals,4
None,0,1387,Michael Hurley,1,Carlton,Essendon,Finals,4
Andrew Walker,6,1446,None,0,Carlton,Essendon,Finals,4
Jeff Garlett,6,1619,None,0,Carlton,Essendon,Finals,4
Jeff Garlett,6,1736,None,0,Carlton,Essendon,Finals,4
Andrew Walker,1,2002,None,0,Carlton,Essendon,Finals,4
Setanta OhAilpin,1,2036,None,0,Carlton,Essendon,Finals,4
Mitch Robinson,1,2110,None,0,Carlton,Essendon,Finals,4
None,0,2205,Travis Colyer,1,Carlton,Essendon,Finals,4
Mitch Robinson,6,2242,None,0,Carlton,Essendon,Finals,4
Marc Murphy,1,2354,None,0,Carlton,Essendon,Finals,4
Andrew Walker,1,2405,None,0,Carlton,Essendon,Finals,4
Kade Simpson,1,2436,None,0,Carlton,Essendon,Finals,4
Bret Thornton,6,2544,None,0,Carlton,Essendon,Finals,4
Jeff Garlett,6,2620,None,0,Carlton,Essendon,Finals,4
Bryce Gibbs,6,2904,None,0,Carlton,Essendon,Finals,4
None,0,3209,Patrick Ryder,1,Carlton,Essendon,Finals,4
Eddie Betts,6,3253,None,0,Carlton,Essendon,Finals,4
David Ellard,1,3347,None,0,Carlton,Essendon,Finals,4
None,0,3423,Travis Colyer,1,Carlton,Essendon,Finals,4
Marc Murphy,6,3513,None,0,Carlton,Essendon,Finals,4
None,0,3612,Angus Monfries,6,Carlton,Essendon,Finals,4
Bret Thornton,6,3920,None,0,Carlton,Essendon,Finals,4
None,0,3985,Brent Stanton,6,Carlton,Essendon,Finals,4
Setanta OhAilpin,1,4054,None,0,Carlton,Essendon,Finals,4
Kade Simpson,6,4275,None,0,Carlton,Essendon,Finals,4
Rushed,1,4373,None,0,Carlton,Essendon,Finals,4
Eddie Betts,6,4452,None,0,Carlton,Essendon,Finals,4
None,0,4542,Brent Stanton,6,Carlton,Essendon,Finals,4
Mitch Robinson,1,4654,None,0,Carlton,Essendon,Finals,4
Chris Judd,6,4677,None,0,Carlton,Essendon,Finals,4
Jeff Garlett,1,4736,None,0,Carlton,Essendon,Finals,4
Bryce Gibbs,6,4761,None,0,Carlton,Essendon,Finals,4
None,0,4818,David Hille,1,Carlton,Essendon,Finals,4
None,0,4917,Travis Colyer,6,Carlton,Essendon,Finals,4
Heath Scotland,1,5172,None,0,Carlton,Essendon,Finals,4
None,0,5289,David Hille,6,Carlton,Essendon,Finals,4
None,0,5356,Michael Hurley,1,Carlton,Essendon,Finals,4
Eddie Betts,6,5528,None,0,Carlton,Essendon,Finals,4
Bryce Gibbs,6,5637,None,0,Carlton,Essendon,Finals,4
Bret Thornton,1,5948,None,0,Carlton,Essendon,Finals,4
Eddie Betts,1,6052,None,0,Carlton,Essendon,Finals,4
Andrew Walker,6,6127,None,0,Carlton,Essendon,Finals,4
Bret Thornton,1,6389,None,0,Carlton,Essendon,Finals,4
None,0,6588,David Hille,6,Carlton,Essendon,Finals,4
Eddie Betts,6,6660,None,0,Carlton,Essendon,Finals,4
Andrew Walker,6,6770,None,0,Carlton,Essendon,Finals,4
Chris Yarran,1,6957,None,0,Carlton,Essendon,Finals,4
Jeff Garlett,1,7053,None,0,Carlton,Essendon,Finals,4
None,0,7095,Heath Hocking,6,Carlton,Essendon,Finals,4
None,0,7175,Angus Monfries,6,Carlton,Essendon,Finals,4
None,0,7417,Leroy Jetta,6,Carlton,Essendon,Finals,4
Andrew Carrazzo,6,7533,None,0,Carlton,Essendon,Finals,4
None,0,7621,Kyle Reimers,6,Carlton,Essendon,Finals,4
Kade Simpson,1,7727,None,0,Carlton,Essendon,Finals,4
None,0,164,Sam Reid,1,Hawthorn,Sydney,Finals,5
Max Bailey,6,267,None,0,Hawthorn,Sydney,Finals,5
David Hale,1,523,None,0,Hawthorn,Sydney,Finals,5
Isaac Smith,1,599,None,0,Hawthorn,Sydney,Finals,5
Lance Franklin,1,983,None,0,Hawthorn,Sydney,Finals,5
Sam Mitchell,1,1046,None,0,Hawthorn,Sydney,Finals,5
Lance Franklin,1,1370,None,0,Hawthorn,Sydney,Finals,5
Michael Osborne,6,1427,None,0,Hawthorn,Sydney,Finals,5
Paul Puopolo,6,1494,None,0,Hawthorn,Sydney,Finals,5
Paul Puopolo,6,2079,None,0,Hawthorn,Sydney,Finals,5
None,0,2355,Shane Mumford,6,Hawthorn,Sydney,Finals,5
Shaun Burgoyne,6,2447,None,0,Hawthorn,Sydney,Finals,5
None,0,2585,Adam Goodes,6,Hawthorn,Sydney,Finals,5
Paul Puopolo,6,2727,None,0,Hawthorn,Sydney,Finals,5
Cyril Rioli,6,2818,None,0,Hawthorn,Sydney,Finals,5
David Hale,6,2961,None,0,Hawthorn,Sydney,Finals,5
None,0,3122,Adam Goodes,6,Hawthorn,Sydney,Finals,5
Luke Hodge,6,3248,None,0,Hawthorn,Sydney,Finals,5
Lance Franklin,6,3497,None,0,Hawthorn,Sydney,Finals,5
None,0,3625,Sam Reid,6,Hawthorn,Sydney,Finals,5
None,0,3958,Kieren Jack,1,Hawthorn,Sydney,Finals,5
Chance Bateman,6,4029,None,0,Hawthorn,Sydney,Finals,5
Michael Osborne,1,4121,None,0,Hawthorn,Sydney,Finals,5
None,0,4314,Craig Bird,6,Hawthorn,Sydney,Finals,5
Chance Bateman,6,4450,None,0,Hawthorn,Sydney,Finals,5
None,0,4513,Josh Kennedy,1,Hawthorn,Sydney,Finals,5
None,0,4579,Jarrad McVeigh,1,Hawthorn,Sydney,Finals,5
None,0,4643,Craig Bird,1,Hawthorn,Sydney,Finals,5
None,0,4780,Matthew Spangher,6,Hawthorn,Sydney,Finals,5
None,0,4934,Tadhg Kennelly,6,Hawthorn,Sydney,Finals,5
None,0,5401,Gary Rohan,6,Hawthorn,Sydney,Finals,5
None,0,5584,Ryan OKeefe,6,Hawthorn,Sydney,Finals,5
None,0,5684,Jesse White,1,Hawthorn,Sydney,Finals,5
Lance Franklin,1,5880,None,0,Hawthorn,Sydney,Finals,5
Liam Shiels,6,6041,None,0,Hawthorn,Sydney,Finals,5
None,0,6144,Jarrad McVeigh,6,Hawthorn,Sydney,Finals,5
Jordan Lewis,6,6241,None,0,Hawthorn,Sydney,Finals,5
Lance Franklin,6,6498,None,0,Hawthorn,Sydney,Finals,5
None,0,6616,Rushed,1,Hawthorn,Sydney,Finals,5
None,0,6796,Ryan OKeefe,6,Hawthorn,Sydney,Finals,5
None,0,6908,Adam Goodes,6,Hawthorn,Sydney,Finals,5
Lance Franklin,6,7006,None,0,Hawthorn,Sydney,Finals,5
Lance Franklin,6,7070,None,0,Hawthorn,Sydney,Finals,5
David Hale,6,7176,None,0,Hawthorn,Sydney,Finals,5
Matt Suckling,6,7280,None,0,Hawthorn,Sydney,Finals,5
None,0,7440,Ryan OKeefe,6,Hawthorn,Sydney,Finals,5
None,0,7533,Matthew Spangher,1,Hawthorn,Sydney,Finals,5
David Hale,1,7646,None,0,Hawthorn,Sydney,Finals,5
None,0,46,Jeff Garlett,6,West Coast,Carlton,Finals,6
None,0,452,Bret Thornton,6,West Coast,Carlton,Finals,6
None,0,528,Heath Scotland,6,West Coast,Carlton,Finals,6
Mark LeCras,1,923,None,0,West Coast,Carlton,Finals,6
None,0,1020,David Ellard,6,West Coast,Carlton,Finals,6
Matt Priddis,6,1230,None,0,West Coast,Carlton,Finals,6
Daniel Kerr,1,1409,None,0,West Coast,Carlton,Finals,6
Rushed,1,1466,None,0,West Coast,Carlton,Finals,6
None,0,1615,Marc Murphy,1,West Coast,Carlton,Finals,6
None,0,1805,Eddie Betts,1,West Coast,Carlton,Finals,6
None,0,1921,Marc Murphy,1,West Coast,Carlton,Finals,6
Mark Nicoski,6,2098,None,0,West Coast,Carlton,Finals,6
Quinten Lynch,6,2192,None,0,West Coast,Carlton,Finals,6
Mark Nicoski,6,2297,None,0,West Coast,Carlton,Finals,6
Jack Darling,6,2352,None,0,West Coast,Carlton,Finals,6
None,0,2630,Marc Murphy,6,West Coast,Carlton,Finals,6
Mark Nicoski,6,2788,None,0,West Coast,Carlton,Finals,6
None,0,2990,Andrew Walker,6,West Coast,Carlton,Finals,6
Dean Cox,6,3101,None,0,West Coast,Carlton,Finals,6
None,0,3318,Jeff Garlett,1,West Coast,Carlton,Finals,6
Josh Kennedy,6,3488,None,0,West Coast,Carlton,Finals,6
Josh Kennedy,6,3832,None,0,West Coast,Carlton,Finals,6
None,0,3900,Aaron Joseph,6,West Coast,Carlton,Finals,6
Shannon Hurn,6,3985,None,0,West Coast,Carlton,Finals,6
Josh Kennedy,1,4084,None,0,West Coast,Carlton,Finals,6
Quinten Lynch,1,4157,None,0,West Coast,Carlton,Finals,6
Josh Kennedy,1,4325,None,0,West Coast,Carlton,Finals,6
None,0,4409,Eddie Betts,6,West Coast,Carlton,Finals,6
Mark Nicoski,1,4551,None,0,West Coast,Carlton,Finals,6
None,0,5001,Andrew Walker,6,West Coast,Carlton,Finals,6
None,0,5265,Rushed,1,West Coast,Carlton,Finals,6
Rushed,1,5398,None,0,West Coast,Carlton,Finals,6
None,0,5496,Kade Simpson,6,West Coast,Carlton,Finals,6
Josh Kennedy,6,5563,None,0,West Coast,Carlton,Finals,6
Jack Darling,6,5898,None,0,West Coast,Carlton,Finals,6
None,0,6022,Zach Tuohy,6,West Coast,Carlton,Finals,6
None,0,6258,Setanta OhAilpin,1,West Coast,Carlton,Finals,6
Jack Darling,6,6334,None,0,West Coast,Carlton,Finals,6
None,0,6412,Marc Murphy,6,West Coast,Carlton,Finals,6
Rushed,1,6568,None,0,West Coast,Carlton,Finals,6
Patrick McGinnity,6,6628,None,0,West Coast,Carlton,Finals,6
None,0,6814,Rushed,1,West Coast,Carlton,Finals,6
Josh Kennedy,1,6996,None,0,West Coast,Carlton,Finals,6
Mark LeCras,6,7042,None,0,West Coast,Carlton,Finals,6
None,0,7204,David Ellard,6,West Coast,Carlton,Finals,6
None,0,7456,Jeff Garlett,6,West Coast,Carlton,Finals,6
None,0,7703,Andrew Walker,6,West Coast,Carlton,Finals,6
None,0,7799,Rushed,1,West Coast,Carlton,Finals,6
Patrick McGinnity,1,7869,None,0,West Coast,Carlton,Finals,6
Scott Pendlebury,1,279,None,0,Collingwood,Hawthorn,Finals,7
None,0,383,Lance Franklin,1,Collingwood,Hawthorn,Finals,7
None,0,450,Jordan Lewis,6,Collingwood,Hawthorn,Finals,7
Dane Swan,1,709,None,0,Collingwood,Hawthorn,Finals,7
Travis Cloke,6,807,None,0,Collingwood,Hawthorn,Finals,7
Travis Cloke,1,895,None,0,Collingwood,Hawthorn,Finals,7
Chris Dawes,6,976,None,0,Collingwood,Hawthorn,Finals,7
None,0,1406,David Hale,1,Collingwood,Hawthorn,Finals,7
None,0,1568,Paul Puopolo,1,Collingwood,Hawthorn,Finals,7
None,0,1630,Max Bailey,1,Collingwood,Hawthorn,Finals,7
None,0,1724,Paul Puopolo,6,Collingwood,Hawthorn,Finals,7
Rushed,1,2049,None,0,Collingwood,Hawthorn,Finals,7
Scott Pendlebury,1,2115,None,0,Collingwood,Hawthorn,Finals,7
None,0,2175,Cyril Rioli,1,Collingwood,Hawthorn,Finals,7
None,0,2229,Brendan Whitecross,1,Collingwood,Hawthorn,Finals,7
None,0,2303,Lance Franklin,6,Collingwood,Hawthorn,Finals,7
None,0,2766,Lance Franklin,6,Collingwood,Hawthorn,Finals,7
Darren Jolly,6,3051,None,0,Collingwood,Hawthorn,Finals,7
None,0,3197,Rushed,1,Collingwood,Hawthorn,Finals,7
None,0,3467,Luke Hodge,1,Collingwood,Hawthorn,Finals,7
None,0,3543,Brent Guerra,6,Collingwood,Hawthorn,Finals,7
None,0,3685,Sam Mitchell,6,Collingwood,Hawthorn,Finals,7
Chris Dawes,6,3802,None,0,Collingwood,Hawthorn,Finals,7
None,0,3905,Paul Puopolo,1,Collingwood,Hawthorn,Finals,7
None,0,4194,Shaun Burgoyne,1,Collingwood,Hawthorn,Finals,7
Travis Cloke,6,4325,None,0,Collingwood,Hawthorn,Finals,7
None,0,4505,Cyril Rioli,6,Collingwood,Hawthorn,Finals,7
None,0,4611,Luke Hodge,1,Collingwood,Hawthorn,Finals,7
Scott Pendlebury,1,5017,None,0,Collingwood,Hawthorn,Finals,7
Travis Cloke,1,5234,None,0,Collingwood,Hawthorn,Finals,7
Chris Dawes,6,5349,None,0,Collingwood,Hawthorn,Finals,7
Leon Davis,6,5424,None,0,Collingwood,Hawthorn,Finals,7
None,0,5573,Luke Hodge,6,Collingwood,Hawthorn,Finals,7
Dane Swan,6,5876,None,0,Collingwood,Hawthorn,Finals,7
Travis Cloke,6,6201,None,0,Collingwood,Hawthorn,Finals,7
None,0,6450,Lance Franklin,6,Collingwood,Hawthorn,Finals,7
Luke Ball,6,6568,None,0,Collingwood,Hawthorn,Finals,7
Travis Cloke,1,6633,None,0,Collingwood,Hawthorn,Finals,7
Travis Varcoe,6,202,None,0,Geelong,West Coast,Finals,8
Rushed,1,302,None,0,Geelong,West Coast,Finals,8
Allen Christensen,6,363,None,0,Geelong,West Coast,Finals,8
James Podsiadly,6,475,None,0,Geelong,West Coast,Finals,8
None,0,711,Will Schofield,1,Geelong,West Coast,Finals,8
Tom Hawkins,1,777,None,0,Geelong,West Coast,Finals,8
Trent West,1,853,None,0,Geelong,West Coast,Finals,8
Trent West,6,981,None,0,Geelong,West Coast,Finals,8
None,0,1177,Josh Kennedy,6,Geelong,West Coast,Finals,8
Rushed,1,1340,None,0,Geelong,West Coast,Finals,8
Steve Johnson,1,1432,None,0,Geelong,West Coast,Finals,8
James Kelly,1,1455,None,0,Geelong,West Coast,Finals,8
James Podsiadly,1,1482,None,0,Geelong,West Coast,Finals,8
None,0,1517,Andrew Embley,1,Geelong,West Coast,Finals,8
None,0,1651,Andrew Embley,1,Geelong,West Coast,Finals,8
David Wojcinski,6,1849,None,0,Geelong,West Coast,Finals,8
None,0,1952,Nic Naitanui,6,Geelong,West Coast,Finals,8
None,0,2065,Mark LeCras,6,Geelong,West Coast,Finals,8
James Podsiadly,1,2297,None,0,Geelong,West Coast,Finals,8
None,0,2369,Rushed,1,Geelong,West Coast,Finals,8
None,0,2444,Luke Shuey,6,Geelong,West Coast,Finals,8
Steve Johnson,1,2600,None,0,Geelong,West Coast,Finals,8
Tom Hawkins,6,2687,None,0,Geelong,West Coast,Finals,8
Joel Selwood,6,2898,None,0,Geelong,West Coast,Finals,8
Travis Varcoe,1,3410,None,0,Geelong,West Coast,Finals,8
None,0,3450,Jack Darling,6,Geelong,West Coast,Finals,8
Travis Varcoe,1,3569,None,0,Geelong,West Coast,Finals,8
Jimmy Bartel,6,3669,None,0,Geelong,West Coast,Finals,8
Steve Johnson,6,3872,None,0,Geelong,West Coast,Finals,8
Joel Corey,1,4040,None,0,Geelong,West Coast,Finals,8
James Podsiadly,6,4264,None,0,Geelong,West Coast,Finals,8
Mathew Stokes,6,4463,None,0,Geelong,West Coast,Finals,8
None,0,4594,Daniel Kerr,6,Geelong,West Coast,Finals,8
James Podsiadly,1,4810,None,0,Geelong,West Coast,Finals,8
James Podsiadly,6,4898,None,0,Geelong,West Coast,Finals,8
None,0,5152,Daniel Kerr,1,Geelong,West Coast,Finals,8
None,0,5219,Josh Kennedy,6,Geelong,West Coast,Finals,8
Andrew Mackie,1,5363,None,0,Geelong,West Coast,Finals,8
Paul Chapman,6,5407,None,0,Geelong,West Coast,Finals,8
Josh Hunt,6,5491,None,0,Geelong,West Coast,Finals,8
Allen Christensen,6,5590,None,0,Geelong,West Coast,Finals,8
None,0,5736,Scott Selwood,1,Geelong,West Coast,Finals,8
Tom Hawkins,6,5834,None,0,Geelong,West Coast,Finals,8
None,0,6010,Josh Kennedy,6,Geelong,West Coast,Finals,8
None,0,6212,Nic Naitanui,6,Geelong,West Coast,Finals,8
Travis Varcoe,6,6598,None,0,Geelong,West Coast,Finals,8
None,0,6749,Rushed,1,Geelong,West Coast,Finals,8
Mathew Stokes,1,6853,None,0,Geelong,West Coast,Finals,8
None,0,7038,Scott Selwood,6,Geelong,West Coast,Finals,8
None,0,7296,Jack Darling,1,Geelong,West Coast,Finals,8
None,0,7466,Daniel Kerr,1,Geelong,West Coast,Finals,8
Travis Varcoe,6,15,None,0,Geelong,Collingwood,Finals,9
Steve Johnson,1,88,None,0,Geelong,Collingwood,Finals,9
James Podsiadly,1,130,None,0,Geelong,Collingwood,Finals,9
Travis Varcoe,6,240,None,0,Geelong,Collingwood,Finals,9
None,0,431,Luke Ball,1,Geelong,Collingwood,Finals,9
None,0,684,Travis Cloke,6,Geelong,Collingwood,Finals,9
None,0,1083,Travis Cloke,6,Geelong,Collingwood,Finals,9
Rushed,1,1152,None,0,Geelong,Collingwood,Finals,9
None,0,1214,Andrew Krakouer,6,Geelong,Collingwood,Finals,9
Steve Johnson,6,1305,None,0,Geelong,Collingwood,Finals,9
None,0,1404,Luke Ball,6,Geelong,Collingwood,Finals,9
Joel Selwood,6,1531,None,0,Geelong,Collingwood,Finals,9
None,0,1686,Steele Sidebottom,1,Geelong,Collingwood,Finals,9
None,0,1999,Andrew Krakouer,6,Geelong,Collingwood,Finals,9
None,0,2122,Leigh Brown,1,Geelong,Collingwood,Finals,9
None,0,2347,Travis Cloke,6,Geelong,Collingwood,Finals,9
None,0,2449,Ben Johnson,6,Geelong,Collingwood,Finals,9
Mathew Stokes,6,2568,None,0,Geelong,Collingwood,Finals,9
Tom Hawkins,1,2680,None,0,Geelong,Collingwood,Finals,9
Steve Johnson,1,2776,None,0,Geelong,Collingwood,Finals,9
None,0,2990,Andrew Krakouer,6,Geelong,Collingwood,Finals,9
Mathew Stokes,1,3057,None,0,Geelong,Collingwood,Finals,9
Steve Johnson,6,3262,None,0,Geelong,Collingwood,Finals,9
None,0,3360,Steele Sidebottom,6,Geelong,Collingwood,Finals,9
Joel Selwood,6,3596,None,0,Geelong,Collingwood,Finals,9
Jimmy Bartel,6,3835,None,0,Geelong,Collingwood,Finals,9
None,0,4198,Chris Dawes,1,Geelong,Collingwood,Finals,9
Tom Hawkins,6,4325,None,0,Geelong,Collingwood,Finals,9
None,0,4499,Sharrod Wellingham,6,Geelong,Collingwood,Finals,9
None,0,4727,Dale Thomas,1,Geelong,Collingwood,Finals,9
Tom Hawkins,6,4827,None,0,Geelong,Collingwood,Finals,9
