Scott Pendlebury,6,124,None,0,Collingwood,Fremantle,1,1,0
Steele Sidebottom,1,264,None,0,Collingwood,Fremantle,1,1,0
None,0,545,Hayden Ballantyne,6,Collingwood,Fremantle,1,1,0
None,0,690,Hayden Ballantyne,1,Collingwood,Fremantle,1,1,0
None,0,854,Matthew Pavlich,1,Collingwood,Fremantle,1,1,0
Steele Sidebottom,1,935,None,0,Collingwood,Fremantle,1,1,0
Luke Ball,1,990,None,0,Collingwood,Fremantle,1,1,0
Dane Swan,6,1135,None,0,Collingwood,Fremantle,1,1,0
None,0,1226,Tom Sheridan,6,Collingwood,Fremantle,1,1,0
Brodie Grundy,1,1283,None,0,Collingwood,Fremantle,1,1,0
None,0,1346,Michael Walters,1,Collingwood,Fremantle,1,1,0
None,0,153,Stephen Hill,6,Collingwood,Fremantle,1,1,1675
None,0,243,Matthew Pavlich,1,Collingwood,Fremantle,1,1,1675
None,0,314,Michael Walters,1,Collingwood,Fremantle,1,1,1675
None,0,388,Matthew Pavlich,6,Collingwood,Fremantle,1,1,1675
Clinton Young,1,522,None,0,Collingwood,Fremantle,1,1,1675
None,0,704,Michael Barlow,6,Collingwood,Fremantle,1,1,1675
Rushed,1,825,None,0,Collingwood,Fremantle,1,1,1675
None,0,896,Nat Fyfe,6,Collingwood,Fremantle,1,1,1675
Rushed,1,1097,None,0,Collingwood,Fremantle,1,1,1675
None,0,1134,Danyle Pearce,6,Collingwood,Fremantle,1,1,1675
None,0,1310,Chris Mayne,1,Collingwood,Fremantle,1,1,1675
None,0,1429,Chris Mayne,1,Collingwood,Fremantle,1,1,1675
None,0,1542,Hayden Ballantyne,6,Collingwood,Fremantle,1,1,1675
Dayne Beams,1,1707,None,0,Collingwood,Fremantle,1,1,1675
Rushed,1,147,None,0,Collingwood,Fremantle,1,1,3406
None,0,168,Hayden Ballantyne,6,Collingwood,Fremantle,1,1,3406
Jarrod Witts,1,307,None,0,Collingwood,Fremantle,1,1,3406
None,0,346,Danyle Pearce,1,Collingwood,Fremantle,1,1,3406
None,0,405,Tendai Mzungu,6,Collingwood,Fremantle,1,1,3406
None,0,479,David Mundy,6,Collingwood,Fremantle,1,1,3406
Rushed,1,595,None,0,Collingwood,Fremantle,1,1,3406
None,0,794,Danyle Pearce,6,Collingwood,Fremantle,1,1,3406
Rushed,1,922,None,0,Collingwood,Fremantle,1,1,3406
None,0,1080,Ryan Crowley,6,Collingwood,Fremantle,1,1,3406
Brent Macaffer,6,1250,None,0,Collingwood,Fremantle,1,1,3406
None,0,1341,Nat Fyfe,1,Collingwood,Fremantle,1,1,3406
None,0,1381,Rushed,1,Collingwood,Fremantle,1,1,3406
Steele Sidebottom,1,1566,None,0,Collingwood,Fremantle,1,1,3406
None,0,1605,Ryan Crowley,6,Collingwood,Fremantle,1,1,3406
None,0,150,Rushed,1,Collingwood,Fremantle,1,1,5155
None,0,265,Matthew Pavlich,1,Collingwood,Fremantle,1,1,5155
Ben Sinclair,1,398,None,0,Collingwood,Fremantle,1,1,5155
Jamie Elliott,6,494,None,0,Collingwood,Fremantle,1,1,5155
None,0,618,Matthew Pavlich,1,Collingwood,Fremantle,1,1,5155
None,0,658,Stephen Hill,1,Collingwood,Fremantle,1,1,5155
None,0,705,David Mundy,6,Collingwood,Fremantle,1,1,5155
Rushed,1,923,None,0,Collingwood,Fremantle,1,1,5155
None,0,1052,Michael Walters,6,Collingwood,Fremantle,1,1,5155
Rushed,1,1226,None,0,Collingwood,Fremantle,1,1,5155
Clinton Young,6,1299,None,0,Collingwood,Fremantle,1,1,5155
None,0,1403,Michael Walters,6,Collingwood,Fremantle,1,1,5155
Devon Smith,6,137,None,0,Greater Western Sydney,Sydney,1,2,0
None,0,318,Sam Reid,6,Greater Western Sydney,Sydney,1,2,0
None,0,391,Lance Franklin,6,Greater Western Sydney,Sydney,1,2,0
Jonathon Patton,6,588,None,0,Greater Western Sydney,Sydney,1,2,0
Toby Greene,6,781,None,0,Greater Western Sydney,Sydney,1,2,0
None,0,1204,Rushed,1,Greater Western Sydney,Sydney,1,2,0
None,0,1332,Ben McGlynn,6,Greater Western Sydney,Sydney,1,2,0
None,0,1407,Josh Kennedy,1,Greater Western Sydney,Sydney,1,2,0
None,0,1484,Harry Cunningham,6,Greater Western Sydney,Sydney,1,2,0
None,0,1551,Gary Rohan,6,Greater Western Sydney,Sydney,1,2,0
Jonathon Patton,6,1632,None,0,Greater Western Sydney,Sydney,1,2,0
None,0,1692,Craig Bird,6,Greater Western Sydney,Sydney,1,2,0
Jonathan Giles,1,1914,None,0,Greater Western Sydney,Sydney,1,2,0
None,0,172,Ben McGlynn,6,Greater Western Sydney,Sydney,1,2,1952
None,0,398,Rushed,1,Greater Western Sydney,Sydney,1,2,1952
None,0,561,Lewis Jetta,1,Greater Western Sydney,Sydney,1,2,1952
None,0,624,Rushed,1,Greater Western Sydney,Sydney,1,2,1952
None,0,843,Ben McGlynn,1,Greater Western Sydney,Sydney,1,2,1952
None,0,910,Rushed,1,Greater Western Sydney,Sydney,1,2,1952
Jeremy Cameron,6,947,None,0,Greater Western Sydney,Sydney,1,2,1952
None,0,1281,Josh Kennedy,1,Greater Western Sydney,Sydney,1,2,1952
Jeremy Cameron,6,1526,None,0,Greater Western Sydney,Sydney,1,2,1952
Tom Scully,6,1772,None,0,Greater Western Sydney,Sydney,1,2,1952
None,0,85,Lewis Jetta,6,Greater Western Sydney,Sydney,1,2,3829
Rushed,1,211,None,0,Greater Western Sydney,Sydney,1,2,3829
Jonathan Giles,1,400,None,0,Greater Western Sydney,Sydney,1,2,3829
Dylan Addison,1,465,None,0,Greater Western Sydney,Sydney,1,2,3829
Jeremy Cameron,6,639,None,0,Greater Western Sydney,Sydney,1,2,3829
None,0,1067,Tom Mitchell,6,Greater Western Sydney,Sydney,1,2,3829
Shane Mumford,1,1449,None,0,Greater Western Sydney,Sydney,1,2,3829
Callan Ward,6,1545,None,0,Greater Western Sydney,Sydney,1,2,3829
None,0,164,Craig Bird,1,Greater Western Sydney,Sydney,1,2,5640
Adam Treloar,1,219,None,0,Greater Western Sydney,Sydney,1,2,5640
None,0,299,Lance Franklin,1,Greater Western Sydney,Sydney,1,2,5640
None,0,540,Lewis Jetta,1,Greater Western Sydney,Sydney,1,2,5640
None,0,578,Rushed,1,Greater Western Sydney,Sydney,1,2,5640
None,0,827,Gary Rohan,1,Greater Western Sydney,Sydney,1,2,5640
Tom Scully,1,920,None,0,Greater Western Sydney,Sydney,1,2,5640
Stephen Coniglio,6,1007,None,0,Greater Western Sydney,Sydney,1,2,5640
Adam Kennedy,6,1187,None,0,Greater Western Sydney,Sydney,1,2,5640
Jonathon Patton,1,1318,None,0,Greater Western Sydney,Sydney,1,2,5640
Rushed,1,1385,None,0,Greater Western Sydney,Sydney,1,2,5640
Jeremy Cameron,6,1434,None,0,Greater Western Sydney,Sydney,1,2,5640
Sam Frost,6,1531,None,0,Greater Western Sydney,Sydney,1,2,5640
Jonathon Patton,6,1612,None,0,Greater Western Sydney,Sydney,1,2,5640
Lachie Whitfield,6,1761,None,0,Greater Western Sydney,Sydney,1,2,5640
None,0,142,Nick Vlastuin,6,Gold Coast,Richmond,1,3,0
Dion Prestia,6,207,None,0,Gold Coast,Richmond,1,3,0
Tom Lynch,1,293,None,0,Gold Coast,Richmond,1,3,0
Sam Day,6,384,None,0,Gold Coast,Richmond,1,3,0
Danny Stanley,6,448,None,0,Gold Coast,Richmond,1,3,0
Jaeger OMeara,6,547,None,0,Gold Coast,Richmond,1,3,0
David Swallow,1,621,None,0,Gold Coast,Richmond,1,3,0
Timmy Sumner,1,1115,None,0,Gold Coast,Richmond,1,3,0
None,0,1269,Ricky Petterd,6,Gold Coast,Richmond,1,3,0
Sam Day,1,1450,None,0,Gold Coast,Richmond,1,3,0
None,0,1595,Ben Griffiths,1,Gold Coast,Richmond,1,3,0
Brandon Matera,6,1650,None,0,Gold Coast,Richmond,1,3,0
None,0,1885,Jack Riewoldt,6,Gold Coast,Richmond,1,3,0
Danny Stanley,6,14,None,0,Gold Coast,Richmond,1,3,1889
None,0,79,Chris Newman,1,Gold Coast,Richmond,1,3,1889
David Swallow,1,510,None,0,Gold Coast,Richmond,1,3,1889
None,0,589,Jack Riewoldt,1,Gold Coast,Richmond,1,3,1889
None,0,668,Ben Griffiths,1,Gold Coast,Richmond,1,3,1889
None,0,778,Rushed,1,Gold Coast,Richmond,1,3,1889
None,0,919,Trent Cotchin,6,Gold Coast,Richmond,1,3,1889
Jarrod Harbrow,1,1022,None,0,Gold Coast,Richmond,1,3,1889
Rushed,1,1051,None,0,Gold Coast,Richmond,1,3,1889
None,0,1132,Ty Vickery,6,Gold Coast,Richmond,1,3,1889
None,0,1199,Shane Edwards,1,Gold Coast,Richmond,1,3,1889
None,0,51,Ben Griffiths,6,Gold Coast,Richmond,1,3,3593
David Swallow,1,211,None,0,Gold Coast,Richmond,1,3,3593
None,0,341,Shane Edwards,1,Gold Coast,Richmond,1,3,3593
Michael Rischitelli,1,500,None,0,Gold Coast,Richmond,1,3,3593
David Swallow,1,659,None,0,Gold Coast,Richmond,1,3,3593
Dion Prestia,1,909,None,0,Gold Coast,Richmond,1,3,3593
Matt Shaw,1,1060,None,0,Gold Coast,Richmond,1,3,3593
Gary Ablett,6,1090,None,0,Gold Coast,Richmond,1,3,3593
Timmy Sumner,1,1452,None,0,Gold Coast,Richmond,1,3,3593
None,0,113,Shane Edwards,6,Gold Coast,Richmond,1,3,5123
None,0,233,Jack Riewoldt,1,Gold Coast,Richmond,1,3,5123
None,0,275,Dustin Martin,6,Gold Coast,Richmond,1,3,5123
Tom Lynch,6,413,None,0,Gold Coast,Richmond,1,3,5123
Sam Day,6,575,None,0,Gold Coast,Richmond,1,3,5123
Rushed,1,773,None,0,Gold Coast,Richmond,1,3,5123
David Swallow,6,829,None,0,Gold Coast,Richmond,1,3,5123
Timmy Sumner,1,978,None,0,Gold Coast,Richmond,1,3,5123
Tom Lynch,6,1023,None,0,Gold Coast,Richmond,1,3,5123
None,0,1318,Ty Vickery,6,Gold Coast,Richmond,1,3,5123
None,0,1540,Brett Deledio,1,Gold Coast,Richmond,1,3,5123
None,0,1600,Brett Deledio,6,Gold Coast,Richmond,1,3,5123
Gary Ablett,6,1842,None,0,Gold Coast,Richmond,1,3,5123
Jeff Garlett,1,115,None,0,Carlton,Port Adelaide,1,4,0
Tom Bell,1,142,None,0,Carlton,Port Adelaide,1,4,0
Dale Thomas,6,186,None,0,Carlton,Port Adelaide,1,4,0
Andrejs Everitt,6,439,None,0,Carlton,Port Adelaide,1,4,0
None,0,664,Hamish Hartlett,6,Carlton,Port Adelaide,1,4,0
Tom Bell,1,1048,None,0,Carlton,Port Adelaide,1,4,0
David Ellard,6,1196,None,0,Carlton,Port Adelaide,1,4,0
David Ellard,6,1397,None,0,Carlton,Port Adelaide,1,4,0
Rushed,1,1627,None,0,Carlton,Port Adelaide,1,4,0
None,0,18,Jay Schulz,1,Carlton,Port Adelaide,1,4,1849
Mitch Robinson,1,74,None,0,Carlton,Port Adelaide,1,4,1849
None,0,214,Justin Westhoff,6,Carlton,Port Adelaide,1,4,1849
None,0,287,Justin Westhoff,6,Carlton,Port Adelaide,1,4,1849
None,0,375,Jay Schulz,6,Carlton,Port Adelaide,1,4,1849
Bryce Gibbs,6,569,None,0,Carlton,Port Adelaide,1,4,1849
Ed Curnow,6,669,None,0,Carlton,Port Adelaide,1,4,1849
Rushed,1,775,None,0,Carlton,Port Adelaide,1,4,1849
None,0,856,Justin Westhoff,6,Carlton,Port Adelaide,1,4,1849
Dale Thomas,1,1067,None,0,Carlton,Port Adelaide,1,4,1849
Ed Curnow,6,1130,None,0,Carlton,Port Adelaide,1,4,1849
Bryce Gibbs,6,1195,None,0,Carlton,Port Adelaide,1,4,1849
None,0,1389,Ollie Wines,6,Carlton,Port Adelaide,1,4,1849
None,0,1499,Jared Polec,1,Carlton,Port Adelaide,1,4,1849
None,0,1539,Ollie Wines,1,Carlton,Port Adelaide,1,4,1849
None,0,1600,Justin Westhoff,6,Carlton,Port Adelaide,1,4,1849
None,0,1702,John Butcher,1,Carlton,Port Adelaide,1,4,1849
None,0,1899,Matt White,1,Carlton,Port Adelaide,1,4,1849
Mitch Robinson,1,1929,None,0,Carlton,Port Adelaide,1,4,1849
None,0,65,Robbie Gray,6,Carlton,Port Adelaide,1,4,3809
None,0,197,Hamish Hartlett,6,Carlton,Port Adelaide,1,4,3809
None,0,254,Ollie Wines,1,Carlton,Port Adelaide,1,4,3809
None,0,305,Ollie Wines,6,Carlton,Port Adelaide,1,4,3809
None,0,404,Brad Ebert,6,Carlton,Port Adelaide,1,4,3809
Bryce Gibbs,1,578,None,0,Carlton,Port Adelaide,1,4,3809
Dale Thomas,1,724,None,0,Carlton,Port Adelaide,1,4,3809
Jarrad Waite,6,980,None,0,Carlton,Port Adelaide,1,4,3809
Jarrad Waite,6,1190,None,0,Carlton,Port Adelaide,1,4,3809
Chris Yarran,6,1311,None,0,Carlton,Port Adelaide,1,4,3809
Jeff Garlett,1,1488,None,0,Carlton,Port Adelaide,1,4,3809
None,0,1576,Matt White,1,Carlton,Port Adelaide,1,4,3809
Zach Tuohy,1,1673,None,0,Carlton,Port Adelaide,1,4,3809
Rushed,1,1775,None,0,Carlton,Port Adelaide,1,4,3809
Rushed,1,121,None,0,Carlton,Port Adelaide,1,4,5660
None,0,215,Matthew Broadbent,1,Carlton,Port Adelaide,1,4,5660
None,0,284,Rushed,1,Carlton,Port Adelaide,1,4,5660
None,0,306,Robbie Gray,6,Carlton,Port Adelaide,1,4,5660
None,0,397,Robbie Gray,6,Carlton,Port Adelaide,1,4,5660
None,0,494,Jay Schulz,6,Carlton,Port Adelaide,1,4,5660
None,0,593,Robbie Gray,1,Carlton,Port Adelaide,1,4,5660
None,0,627,Jared Polec,6,Carlton,Port Adelaide,1,4,5660
None,0,773,Robbie Gray,6,Carlton,Port Adelaide,1,4,5660
None,0,943,John Butcher,1,Carlton,Port Adelaide,1,4,5660
None,0,986,Rushed,1,Carlton,Port Adelaide,1,4,5660
None,0,1137,Justin Westhoff,6,Carlton,Port Adelaide,1,4,5660
Jeff Garlett,6,1219,None,0,Carlton,Port Adelaide,1,4,5660
David Ellard,1,1301,None,0,Carlton,Port Adelaide,1,4,5660
None,0,1796,John Butcher,6,Carlton,Port Adelaide,1,4,5660
Mitch Brown,6,74,None,0,Geelong,Adelaide,1,5,0
None,0,164,Shaun McKernan,1,Geelong,Adelaide,1,5,0
Mitch Duncan,6,260,None,0,Geelong,Adelaide,1,5,0
Tom Hawkins,6,357,None,0,Geelong,Adelaide,1,5,0
None,0,523,Mitch Grigg,6,Geelong,Adelaide,1,5,0
Hamish McIntosh,6,597,None,0,Geelong,Adelaide,1,5,0
None,0,675,Brodie Smith,6,Geelong,Adelaide,1,5,0
Josh Caddy,6,806,None,0,Geelong,Adelaide,1,5,0
None,0,921,Rushed,1,Geelong,Adelaide,1,5,0
None,0,1007,James Podsiadly,1,Geelong,Adelaide,1,5,0
Dawson Simpson,6,1215,None,0,Geelong,Adelaide,1,5,0
None,0,1306,Eddie Betts,6,Geelong,Adelaide,1,5,0
None,0,1611,Patrick Dangerfield,6,Geelong,Adelaide,1,5,0
None,0,1711,Shaun McKernan,6,Geelong,Adelaide,1,5,0
None,0,51,Sam Jacobs,6,Geelong,Adelaide,1,5,1881
Lincoln McCarthy,1,122,None,0,Geelong,Adelaide,1,5,1881
Jimmy Bartel,6,277,None,0,Geelong,Adelaide,1,5,1881
Jordan Murdoch,6,372,None,0,Geelong,Adelaide,1,5,1881
Jimmy Bartel,6,553,None,0,Geelong,Adelaide,1,5,1881
None,0,659,Rushed,1,Geelong,Adelaide,1,5,1881
Jimmy Bartel,6,761,None,0,Geelong,Adelaide,1,5,1881
Mathew Stokes,1,879,None,0,Geelong,Adelaide,1,5,1881
None,0,1031,Scott Thompson,1,Geelong,Adelaide,1,5,1881
None,0,1107,Eddie Betts,6,Geelong,Adelaide,1,5,1881
Jimmy Bartel,1,1265,None,0,Geelong,Adelaide,1,5,1881
None,0,1342,Lewis Johnston,6,Geelong,Adelaide,1,5,1881
Corey Enright,6,1479,None,0,Geelong,Adelaide,1,5,1881
None,0,1778,Lewis Johnston,6,Geelong,Adelaide,1,5,1881
Steve Johnson,1,73,None,0,Geelong,Adelaide,1,5,3784
Rushed,1,365,None,0,Geelong,Adelaide,1,5,3784
None,0,676,Lewis Johnston,6,Geelong,Adelaide,1,5,3784
Mathew Stokes,6,957,None,0,Geelong,Adelaide,1,5,3784
Rushed,1,1110,None,0,Geelong,Adelaide,1,5,3784
None,0,1169,Eddie Betts,1,Geelong,Adelaide,1,5,3784
None,0,1202,Matthew Jaensch,6,Geelong,Adelaide,1,5,3784
Joel Selwood,1,1257,None,0,Geelong,Adelaide,1,5,3784
None,0,1508,Rory Sloane,1,Geelong,Adelaide,1,5,3784
None,0,1601,Matthew Wright,1,Geelong,Adelaide,1,5,3784
None,0,190,Patrick Dangerfield,6,Geelong,Adelaide,1,5,5492
Steve Johnson,6,365,None,0,Geelong,Adelaide,1,5,5492
Steve Johnson,1,515,None,0,Geelong,Adelaide,1,5,5492
Mitch Brown,6,547,None,0,Geelong,Adelaide,1,5,5492
Tom Hawkins,1,647,None,0,Geelong,Adelaide,1,5,5492
Harry Taylor,1,712,None,0,Geelong,Adelaide,1,5,5492
Mitch Brown,6,863,None,0,Geelong,Adelaide,1,5,5492
Joel Selwood,6,1036,None,0,Geelong,Adelaide,1,5,5492
None,0,1173,Rory Sloane,1,Geelong,Adelaide,1,5,5492
Jimmy Bartel,6,1320,None,0,Geelong,Adelaide,1,5,5492
Joel Selwood,6,1447,None,0,Geelong,Adelaide,1,5,5492
Cameron Guthrie,1,1594,None,0,Geelong,Adelaide,1,5,5492
None,0,248,Paul Chapman,6,North Melbourne,Essendon,1,6,0
None,0,458,Patrick Ryder,6,North Melbourne,Essendon,1,6,0
None,0,639,Paul Chapman,6,North Melbourne,Essendon,1,6,0
None,0,734,Ben Howlett,6,North Melbourne,Essendon,1,6,0
Sam Wright,6,1105,None,0,North Melbourne,Essendon,1,6,0
None,0,1300,Rushed,1,North Melbourne,Essendon,1,6,0
Lindsay Thomas,6,1409,None,0,North Melbourne,Essendon,1,6,0
Nick Dal Santo,6,1567,None,0,North Melbourne,Essendon,1,6,0
None,0,93,Patrick Ryder,1,North Melbourne,Essendon,1,6,1745
None,0,151,Kyle Hardingham,6,North Melbourne,Essendon,1,6,1745
Rushed,1,219,None,0,North Melbourne,Essendon,1,6,1745
Aaron Black,6,414,None,0,North Melbourne,Essendon,1,6,1745
Lindsay Thomas,6,610,None,0,North Melbourne,Essendon,1,6,1745
Sam Wright,1,691,None,0,North Melbourne,Essendon,1,6,1745
Sam Wright,1,741,None,0,North Melbourne,Essendon,1,6,1745
None,0,939,Ben Howlett,1,North Melbourne,Essendon,1,6,1745
None,0,1147,Brendon Goddard,6,North Melbourne,Essendon,1,6,1745
None,0,1264,Kyle Hardingham,6,North Melbourne,Essendon,1,6,1745
None,0,1488,Joe Daniher,6,North Melbourne,Essendon,1,6,1745
None,0,1546,Jake Carlisle,1,North Melbourne,Essendon,1,6,1745
None,0,1615,Mark Baguley,1,North Melbourne,Essendon,1,6,1745
Lindsay Thomas,6,116,None,0,North Melbourne,Essendon,1,6,3489
None,0,313,Paul Chapman,6,North Melbourne,Essendon,1,6,3489
None,0,615,Paul Chapman,1,North Melbourne,Essendon,1,6,3489
None,0,752,Jobe Watson,6,North Melbourne,Essendon,1,6,3489
Brent Harvey,6,911,None,0,North Melbourne,Essendon,1,6,3489
None,0,1058,Jake Carlisle,1,North Melbourne,Essendon,1,6,3489
None,0,1158,Brendon Goddard,6,North Melbourne,Essendon,1,6,3489
None,0,1305,Brendon Goddard,1,North Melbourne,Essendon,1,6,3489
Rushed,1,1349,None,0,North Melbourne,Essendon,1,6,3489
Lindsay Thomas,6,1492,None,0,North Melbourne,Essendon,1,6,3489
Brent Harvey,1,1723,None,0,North Melbourne,Essendon,1,6,3489
None,0,236,Jobe Watson,6,North Melbourne,Essendon,1,6,5248
None,0,517,Joe Daniher,6,North Melbourne,Essendon,1,6,5248
None,0,852,Paul Chapman,6,North Melbourne,Essendon,1,6,5248
Rushed,1,944,None,0,North Melbourne,Essendon,1,6,5248
None,0,1049,Brendon Goddard,6,North Melbourne,Essendon,1,6,5248
None,0,1105,Brendon Goddard,1,North Melbourne,Essendon,1,6,5248
Brad McKenzie,6,1204,None,0,North Melbourne,Essendon,1,6,5248
None,0,140,Jack Redden,1,Hawthorn,Brisbane Lions,1,7,0
None,0,181,Rushed,1,Hawthorn,Brisbane Lions,1,7,0
Rushed,1,399,None,0,Hawthorn,Brisbane Lions,1,7,0
None,0,450,Tom Rockliff,6,Hawthorn,Brisbane Lions,1,7,0
None,0,606,Dayne Zorko,1,Hawthorn,Brisbane Lions,1,7,0
Tim OBrien,6,734,None,0,Hawthorn,Brisbane Lions,1,7,0
Luke Breust,6,863,None,0,Hawthorn,Brisbane Lions,1,7,0
None,0,932,Jonathan Brown,6,Hawthorn,Brisbane Lions,1,7,0
None,0,992,Sam Mayes,1,Hawthorn,Brisbane Lions,1,7,0
Jack Gunston,1,1217,None,0,Hawthorn,Brisbane Lions,1,7,0
Ben McEvoy,6,1541,None,0,Hawthorn,Brisbane Lions,1,7,0
Rushed,1,1599,None,0,Hawthorn,Brisbane Lions,1,7,0
Liam Shiels,6,483,None,0,Hawthorn,Brisbane Lions,1,7,1689
None,0,577,Sam Mayes,1,Hawthorn,Brisbane Lions,1,7,1689
None,0,634,Jonathan Brown,6,Hawthorn,Brisbane Lions,1,7,1689
Jarryd Roughead,6,734,None,0,Hawthorn,Brisbane Lions,1,7,1689
None,0,836,Rushed,1,Hawthorn,Brisbane Lions,1,7,1689
None,0,909,Rushed,1,Hawthorn,Brisbane Lions,1,7,1689
Isaac Smith,6,1122,None,0,Hawthorn,Brisbane Lions,1,7,1689
Liam Shiels,6,1188,None,0,Hawthorn,Brisbane Lions,1,7,1689
Jack Gunston,1,1281,None,0,Hawthorn,Brisbane Lions,1,7,1689
Liam Shiels,1,1435,None,0,Hawthorn,Brisbane Lions,1,7,1689
Will Langford,1,1619,None,0,Hawthorn,Brisbane Lions,1,7,1689
None,0,1741,Jonathan Brown,1,Hawthorn,Brisbane Lions,1,7,1689
Luke Breust,6,75,None,0,Hawthorn,Brisbane Lions,1,7,3491
None,0,177,Sam Mayes,6,Hawthorn,Brisbane Lions,1,7,3491
None,0,292,Tom Rockliff,6,Hawthorn,Brisbane Lions,1,7,3491
None,0,405,Dayne Zorko,1,Hawthorn,Brisbane Lions,1,7,3491
Luke Breust,6,480,None,0,Hawthorn,Brisbane Lions,1,7,3491
None,0,588,Sam Mayes,6,Hawthorn,Brisbane Lions,1,7,3491
None,0,777,Pearce Hanley,1,Hawthorn,Brisbane Lions,1,7,3491
None,0,889,Trent West,6,Hawthorn,Brisbane Lions,1,7,3491
None,0,1020,Trent West,6,Hawthorn,Brisbane Lions,1,7,3491
Jarryd Roughead,6,1138,None,0,Hawthorn,Brisbane Lions,1,7,3491
David Hale,1,1303,None,0,Hawthorn,Brisbane Lions,1,7,3491
Luke Breust,6,1477,None,0,Hawthorn,Brisbane Lions,1,7,3491
None,0,1580,Jonathan Brown,1,Hawthorn,Brisbane Lions,1,7,3491
None,0,1630,Lewis Taylor,1,Hawthorn,Brisbane Lions,1,7,3491
Sam Mitchell,6,1668,None,0,Hawthorn,Brisbane Lions,1,7,3491
Jarryd Roughead,1,1768,None,0,Hawthorn,Brisbane Lions,1,7,3491
None,0,1822,Matthew Leuenberger,1,Hawthorn,Brisbane Lions,1,7,3491
Jarryd Roughead,6,1877,None,0,Hawthorn,Brisbane Lions,1,7,3491
None,0,36,Trent West,6,Hawthorn,Brisbane Lions,1,7,5461
Paul Puopolo,1,119,None,0,Hawthorn,Brisbane Lions,1,7,5461
Jack Gunston,1,175,None,0,Hawthorn,Brisbane Lions,1,7,5461
Jack Gunston,6,350,None,0,Hawthorn,Brisbane Lions,1,7,5461
Jack Gunston,6,458,None,0,Hawthorn,Brisbane Lions,1,7,5461
None,0,577,Jonathan Brown,6,Hawthorn,Brisbane Lions,1,7,5461
Isaac Smith,1,762,None,0,Hawthorn,Brisbane Lions,1,7,5461
Jarryd Roughead,6,808,None,0,Hawthorn,Brisbane Lions,1,7,5461
Luke Breust,6,908,None,0,Hawthorn,Brisbane Lions,1,7,5461
None,0,969,Tom Rockliff,6,Hawthorn,Brisbane Lions,1,7,5461
Matt Suckling,6,1112,None,0,Hawthorn,Brisbane Lions,1,7,5461
Jordan Lewis,6,1280,None,0,Hawthorn,Brisbane Lions,1,7,5461
Rushed,1,1359,None,0,Hawthorn,Brisbane Lions,1,7,5461
None,0,1506,Josh Green,6,Hawthorn,Brisbane Lions,1,7,5461
Jarryd Roughead,6,1568,None,0,Hawthorn,Brisbane Lions,1,7,5461
Isaac Smith,6,1674,None,0,Hawthorn,Brisbane Lions,1,7,5461
None,0,1773,Jonathan Brown,6,Hawthorn,Brisbane Lions,1,7,5461
Paul Puopolo,1,1898,None,0,Hawthorn,Brisbane Lions,1,7,5461
None,0,119,Jimmy Toumpas,6,St Kilda,Melbourne,1,8,0
None,0,370,Dean Terlich,6,St Kilda,Melbourne,1,8,0
None,0,700,Bernie Vince,1,St Kilda,Melbourne,1,8,0
None,0,868,Bernie Vince,1,St Kilda,Melbourne,1,8,0
Luke Dunstan,1,966,None,0,St Kilda,Melbourne,1,8,0
Josh Saunders,1,1025,None,0,St Kilda,Melbourne,1,8,0
Rushed,1,1160,None,0,St Kilda,Melbourne,1,8,0
Rhys Stanley,6,1460,None,0,St Kilda,Melbourne,1,8,0
Josh Saunders,6,35,None,0,St Kilda,Melbourne,1,8,1620
Clinton Jones,1,253,None,0,St Kilda,Melbourne,1,8,1620
None,0,371,Rohan Bail,1,St Kilda,Melbourne,1,8,1620
Shane Savage,1,446,None,0,St Kilda,Melbourne,1,8,1620
None,0,542,Nathan Jones,1,St Kilda,Melbourne,1,8,1620
None,0,628,Rushed,1,St Kilda,Melbourne,1,8,1620
Eli Templeton,6,760,None,0,St Kilda,Melbourne,1,8,1620
Nick Riewoldt,6,1007,None,0,St Kilda,Melbourne,1,8,1620
None,0,1066,Rushed,1,St Kilda,Melbourne,1,8,1620
None,0,1109,Rushed,1,St Kilda,Melbourne,1,8,1620
None,0,1174,Jack Trengove,1,St Kilda,Melbourne,1,8,1620
None,0,1241,Bernie Vince,1,St Kilda,Melbourne,1,8,1620
None,0,1332,Cameron Pedersen,1,St Kilda,Melbourne,1,8,1620
None,0,42,Shannon Byrnes,6,St Kilda,Melbourne,1,8,3176
Rushed,1,327,None,0,St Kilda,Melbourne,1,8,3176
Rhys Stanley,6,488,None,0,St Kilda,Melbourne,1,8,3176
Nick Riewoldt,6,655,None,0,St Kilda,Melbourne,1,8,3176
Nick Riewoldt,6,758,None,0,St Kilda,Melbourne,1,8,3176
David Armitage,6,859,None,0,St Kilda,Melbourne,1,8,3176
None,0,1119,Shannon Byrnes,6,St Kilda,Melbourne,1,8,3176
None,0,1554,Jeremy Howe,1,St Kilda,Melbourne,1,8,3176
None,0,60,Dom Tyson,6,St Kilda,Melbourne,1,8,4890
Jack Billings,1,123,None,0,St Kilda,Melbourne,1,8,4890
James Gwilt,6,376,None,0,St Kilda,Melbourne,1,8,4890
None,0,478,Bernie Vince,6,St Kilda,Melbourne,1,8,4890
Jarryn Geary,6,720,None,0,St Kilda,Melbourne,1,8,4890
Eli Templeton,1,1133,None,0,St Kilda,Melbourne,1,8,4890
None,0,1233,Cameron Pedersen,1,St Kilda,Melbourne,1,8,4890
