Ben Cunnington,6,5862,None,0,North Melbourne,Essendon,Finals,3
Lindsay Thomas,1,5958,None,0,North Melbourne,Essendon,Finals,3
Lindsay Thomas,6,6044,None,0,North Melbourne,Essendon,Finals,3
None,0,6465,Patrick Ryder,6,North Melbourne,Essendon,Finals,3
Scott Thompson,1,6562,None,0,North Melbourne,Essendon,Finals,3
None,0,6630,Zach Merrett,1,North Melbourne,Essendon,Finals,3
Drew Petrie,6,6805,None,0,North Melbourne,Essendon,Finals,3
Drew Petrie,6,6869,None,0,North Melbourne,Essendon,Finals,3
Drew Petrie,1,6996,None,0,North Melbourne,Essendon,Finals,3
Justin Westhoff,6,75,None,0,Port Adelaide,Richmond,Finals,4
Jay Schulz,6,261,None,0,Port Adelaide,Richmond,Finals,4
Jay Schulz,1,464,None,0,Port Adelaide,Richmond,Finals,4
Travis Boak,6,501,None,0,Port Adelaide,Richmond,Finals,4
Matt White,6,570,None,0,Port Adelaide,Richmond,Finals,4
Jared Polec,6,835,None,0,Port Adelaide,Richmond,Finals,4
Ollie Wines,6,919,None,0,Port Adelaide,Richmond,Finals,4
Jake Neade,6,1071,None,0,Port Adelaide,Richmond,Finals,4
None,0,1245,Reece Conca,6,Port Adelaide,Richmond,Finals,4
Angus Monfries,6,1332,None,0,Port Adelaide,Richmond,Finals,4
None,0,1445,Rushed,1,Port Adelaide,Richmond,Finals,4
Angus Monfries,1,2077,None,0,Port Adelaide,Richmond,Finals,4
Justin Westhoff,6,2438,None,0,Port Adelaide,Richmond,Finals,4
Angus Monfries,1,2563,None,0,Port Adelaide,Richmond,Finals,4
None,0,2636,Ben Griffiths,1,Port Adelaide,Richmond,Finals,4
Robbie Gray,1,2717,None,0,Port Adelaide,Richmond,Finals,4
Jake Neade,6,2794,None,0,Port Adelaide,Richmond,Finals,4
Rushed,1,2907,None,0,Port Adelaide,Richmond,Finals,4
Jay Schulz,6,2982,None,0,Port Adelaide,Richmond,Finals,4
Jared Polec,6,3292,None,0,Port Adelaide,Richmond,Finals,4
None,0,3442,Ivan Maric,6,Port Adelaide,Richmond,Finals,4
Chad Wingard,6,3548,None,0,Port Adelaide,Richmond,Finals,4
None,0,3647,Shaun Grigg,6,Port Adelaide,Richmond,Finals,4
Angus Monfries,6,3731,None,0,Port Adelaide,Richmond,Finals,4
Brad Ebert,6,3777,None,0,Port Adelaide,Richmond,Finals,4
Justin Westhoff,1,3926,None,0,Port Adelaide,Richmond,Finals,4
None,0,3976,Brett Deledio,1,Port Adelaide,Richmond,Finals,4
Brad Ebert,6,4165,None,0,Port Adelaide,Richmond,Finals,4
Chad Wingard,6,4341,None,0,Port Adelaide,Richmond,Finals,4
None,0,4533,Brett Deledio,6,Port Adelaide,Richmond,Finals,4
Jake Neade,6,4629,None,0,Port Adelaide,Richmond,Finals,4
None,0,4744,Nathan Gordon,6,Port Adelaide,Richmond,Finals,4
None,0,4844,Jack Riewoldt,6,Port Adelaide,Richmond,Finals,4
Ollie Wines,6,4933,None,0,Port Adelaide,Richmond,Finals,4
Chad Wingard,1,5077,None,0,Port Adelaide,Richmond,Finals,4
None,0,5134,Ben Griffiths,1,Port Adelaide,Richmond,Finals,4
Hamish Hartlett,1,5253,None,0,Port Adelaide,Richmond,Finals,4
None,0,5593,Chris Newman,1,Port Adelaide,Richmond,Finals,4
None,0,5717,Reece Conca,1,Port Adelaide,Richmond,Finals,4
None,0,5792,Jack Riewoldt,1,Port Adelaide,Richmond,Finals,4
None,0,5897,Jack Riewoldt,6,Port Adelaide,Richmond,Finals,4
None,0,6046,Anthony Miles,1,Port Adelaide,Richmond,Finals,4
None,0,6105,Jack Riewoldt,1,Port Adelaide,Richmond,Finals,4
None,0,6141,Shane Edwards,6,Port Adelaide,Richmond,Finals,4
None,0,6261,Jack Riewoldt,6,Port Adelaide,Richmond,Finals,4
Chad Wingard,1,6416,None,0,Port Adelaide,Richmond,Finals,4
Robbie Gray,6,6663,None,0,Port Adelaide,Richmond,Finals,4
Matthew Broadbent,1,6770,None,0,Port Adelaide,Richmond,Finals,4
Rushed,1,7033,None,0,Port Adelaide,Richmond,Finals,4
Robbie Gray,1,7104,None,0,Port Adelaide,Richmond,Finals,4
None,0,7160,Nathan Gordon,6,Port Adelaide,Richmond,Finals,4
None,0,7269,Ben Griffiths,6,Port Adelaide,Richmond,Finals,4
Lindsay Thomas,6,20,None,0,North Melbourne,Geelong,Finals,5
None,0,150,Mitch Duncan,6,North Melbourne,Geelong,Finals,5
Drew Petrie,6,315,None,0,North Melbourne,Geelong,Finals,5
Lindsay Thomas,6,395,None,0,North Melbourne,Geelong,Finals,5
Lindsay Thomas,6,488,None,0,North Melbourne,Geelong,Finals,5
None,0,671,Josh Walker,6,North Melbourne,Geelong,Finals,5
Drew Petrie,6,804,None,0,North Melbourne,Geelong,Finals,5
None,0,983,Josh Caddy,1,North Melbourne,Geelong,Finals,5
Kayne Turner,6,1093,None,0,North Melbourne,Geelong,Finals,5
Drew Petrie,1,1615,None,0,North Melbourne,Geelong,Finals,5
Todd Goldstein,6,1635,None,0,North Melbourne,Geelong,Finals,5
None,0,1834,Josh Walker,6,North Melbourne,Geelong,Finals,5
None,0,1930,Tom Hawkins,6,North Melbourne,Geelong,Finals,5
None,0,2102,Tom Hawkins,6,North Melbourne,Geelong,Finals,5
None,0,2154,Tom Hawkins,1,North Melbourne,Geelong,Finals,5
Drew Petrie,6,2421,None,0,North Melbourne,Geelong,Finals,5
Lindsay Thomas,1,2581,None,0,North Melbourne,Geelong,Finals,5
None,0,2670,Jimmy Bartel,1,North Melbourne,Geelong,Finals,5
Drew Petrie,1,2747,None,0,North Melbourne,Geelong,Finals,5
Lindsay Thomas,1,2847,None,0,North Melbourne,Geelong,Finals,5
None,0,3167,Jared Rivers,1,North Melbourne,Geelong,Finals,5
Ben Brown,1,3232,None,0,North Melbourne,Geelong,Finals,5
None,0,3304,Rushed,1,North Melbourne,Geelong,Finals,5
Drew Petrie,1,3374,None,0,North Melbourne,Geelong,Finals,5
Brent Harvey,6,3408,None,0,North Melbourne,Geelong,Finals,5
None,0,3532,Josh Walker,1,North Melbourne,Geelong,Finals,5
None,0,3728,Josh Caddy,1,North Melbourne,Geelong,Finals,5
Todd Goldstein,1,3957,None,0,North Melbourne,Geelong,Finals,5
Aaron Black,6,4196,None,0,North Melbourne,Geelong,Finals,5
None,0,4290,Josh Caddy,6,North Melbourne,Geelong,Finals,5
Nick Dal Santo,6,4397,None,0,North Melbourne,Geelong,Finals,5
None,0,4567,Mark Blicavs,6,North Melbourne,Geelong,Finals,5
Drew Petrie,6,4856,None,0,North Melbourne,Geelong,Finals,5
Rushed,1,4944,None,0,North Melbourne,Geelong,Finals,5
Drew Petrie,1,4983,None,0,North Melbourne,Geelong,Finals,5
None,0,5101,Steven Motlop,1,North Melbourne,Geelong,Finals,5
None,0,5315,Tom Hawkins,1,North Melbourne,Geelong,Finals,5
None,0,5443,Corey Enright,6,North Melbourne,Geelong,Finals,5
None,0,5576,Josh Walker,6,North Melbourne,Geelong,Finals,5
Aaron Black,1,5702,None,0,North Melbourne,Geelong,Finals,5
Aaron Black,1,5804,None,0,North Melbourne,Geelong,Finals,5
None,0,5885,Tom Hawkins,1,North Melbourne,Geelong,Finals,5
None,0,5926,Rushed,1,North Melbourne,Geelong,Finals,5
Aaron Black,1,6142,None,0,North Melbourne,Geelong,Finals,5
Jack Ziebell,6,6221,None,0,North Melbourne,Geelong,Finals,5
Lindsay Thomas,1,6280,None,0,North Melbourne,Geelong,Finals,5
Jack Ziebell,6,6354,None,0,North Melbourne,Geelong,Finals,5
None,0,6506,Tom Hawkins,6,North Melbourne,Geelong,Finals,5
None,0,6581,Steven Motlop,1,North Melbourne,Geelong,Finals,5
None,0,6646,Tom Hawkins,6,North Melbourne,Geelong,Finals,5
Levi Greenwood,1,6756,None,0,North Melbourne,Geelong,Finals,5
None,0,6816,Rushed,1,North Melbourne,Geelong,Finals,5
None,0,6863,Tom Hawkins,6,North Melbourne,Geelong,Finals,5
None,0,7008,Lincoln McCarthy,1,North Melbourne,Geelong,Finals,5
None,0,7117,Jimmy Bartel,6,North Melbourne,Geelong,Finals,5
Angus Monfries,6,167,None,0,Port Adelaide,Fremantle,Finals,6
None,0,328,Chris Mayne,1,Port Adelaide,Fremantle,Finals,6
None,0,418,David Mundy,1,Port Adelaide,Fremantle,Finals,6
None,0,531,Rushed,1,Port Adelaide,Fremantle,Finals,6
Robbie Gray,1,699,None,0,Port Adelaide,Fremantle,Finals,6
None,0,943,Nat Fyfe,6,Port Adelaide,Fremantle,Finals,6
None,0,1065,Lachie Neale,1,Port Adelaide,Fremantle,Finals,6
None,0,1303,Michael Barlow,6,Port Adelaide,Fremantle,Finals,6
Justin Westhoff,1,1477,None,0,Port Adelaide,Fremantle,Finals,6
None,0,1518,Matthew Taberner,1,Port Adelaide,Fremantle,Finals,6
None,0,1573,Nat Fyfe,6,Port Adelaide,Fremantle,Finals,6
Chad Wingard,6,1773,None,0,Port Adelaide,Fremantle,Finals,6
None,0,1943,Aaron Sandilands,6,Port Adelaide,Fremantle,Finals,6
None,0,2115,Michael Walters,1,Port Adelaide,Fremantle,Finals,6
None,0,2156,Michael Walters,1,Port Adelaide,Fremantle,Finals,6
None,0,2290,Michael Walters,1,Port Adelaide,Fremantle,Finals,6
None,0,2412,Nick Suban,1,Port Adelaide,Fremantle,Finals,6
None,0,2637,Michael Barlow,6,Port Adelaide,Fremantle,Finals,6
Jake Neade,1,3011,None,0,Port Adelaide,Fremantle,Finals,6
None,0,3154,Matthew Pavlich,1,Port Adelaide,Fremantle,Finals,6
None,0,3208,Hayden Crozier,6,Port Adelaide,Fremantle,Finals,6
Jay Schulz,1,3297,None,0,Port Adelaide,Fremantle,Finals,6
Jared Polec,1,3360,None,0,Port Adelaide,Fremantle,Finals,6
None,0,3430,Stephen Hill,1,Port Adelaide,Fremantle,Finals,6
Chad Wingard,6,3612,None,0,Port Adelaide,Fremantle,Finals,6
Robbie Gray,6,3755,None,0,Port Adelaide,Fremantle,Finals,6
Jack Hombsch,1,3867,None,0,Port Adelaide,Fremantle,Finals,6
Robbie Gray,6,4070,None,0,Port Adelaide,Fremantle,Finals,6
Hamish Hartlett,1,4279,None,0,Port Adelaide,Fremantle,Finals,6
Ollie Wines,6,4478,None,0,Port Adelaide,Fremantle,Finals,6
None,0,4555,Michael Walters,6,Port Adelaide,Fremantle,Finals,6
Matthew Broadbent,1,4660,None,0,Port Adelaide,Fremantle,Finals,6
None,0,4716,Nat Fyfe,1,Port Adelaide,Fremantle,Finals,6
Chad Wingard,6,4961,None,0,Port Adelaide,Fremantle,Finals,6
Robbie Gray,6,5238,None,0,Port Adelaide,Fremantle,Finals,6
None,0,5322,Matthew Pavlich,1,Port Adelaide,Fremantle,Finals,6
None,0,5400,Michael Walters,6,Port Adelaide,Fremantle,Finals,6
Andrew Moore,1,5510,None,0,Port Adelaide,Fremantle,Finals,6
Robbie Gray,6,5620,None,0,Port Adelaide,Fremantle,Finals,6
None,0,5824,Michael Walters,6,Port Adelaide,Fremantle,Finals,6
None,0,6000,Hayden Crozier,6,Port Adelaide,Fremantle,Finals,6
Ollie Wines,6,6366,None,0,Port Adelaide,Fremantle,Finals,6
Matthew Broadbent,1,6474,None,0,Port Adelaide,Fremantle,Finals,6
Ollie Wines,6,6512,None,0,Port Adelaide,Fremantle,Finals,6
Matt White,6,6580,None,0,Port Adelaide,Fremantle,Finals,6
Jared Polec,1,6641,None,0,Port Adelaide,Fremantle,Finals,6
Rushed,1,6717,None,0,Port Adelaide,Fremantle,Finals,6
None,0,6801,Matthew Pavlich,1,Port Adelaide,Fremantle,Finals,6
None,0,6829,Matthew de Boer,1,Port Adelaide,Fremantle,Finals,6
Angus Monfries,1,7002,None,0,Port Adelaide,Fremantle,Finals,6
Rushed,1,7109,None,0,Port Adelaide,Fremantle,Finals,6
None,0,7159,Danyle Pearce,6,Port Adelaide,Fremantle,Finals,6
None,0,7258,Stephen Hill,1,Port Adelaide,Fremantle,Finals,6
Chad Wingard,6,7317,None,0,Port Adelaide,Fremantle,Finals,6
Jay Schulz,6,7431,None,0,Port Adelaide,Fremantle,Finals,6
Travis Boak,1,7498,None,0,Port Adelaide,Fremantle,Finals,6
Jared Polec,6,7599,None,0,Port Adelaide,Fremantle,Finals,6
None,0,7761,Garrick Ibbotson,1,Port Adelaide,Fremantle,Finals,6
Sam Reid,1,94,None,0,Sydney,North Melbourne,Finals,7
None,0,475,Ben Brown,6,Sydney,North Melbourne,Finals,7
Rushed,1,590,None,0,Sydney,North Melbourne,Finals,7
Adam Goodes,6,918,None,0,Sydney,North Melbourne,Finals,7
Dan Hannebery,1,1101,None,0,Sydney,North Melbourne,Finals,7
Kurt Tippett,6,1207,None,0,Sydney,North Melbourne,Finals,7
Lance Franklin,6,1313,None,0,Sydney,North Melbourne,Finals,7
Lance Franklin,1,1403,None,0,Sydney,North Melbourne,Finals,7
Rushed,1,1451,None,0,Sydney,North Melbourne,Finals,7
None,0,1612,Drew Petrie,1,Sydney,North Melbourne,Finals,7
None,0,1687,Luke McDonald,1,Sydney,North Melbourne,Finals,7
Lewis Jetta,6,1733,None,0,Sydney,North Melbourne,Finals,7
None,0,1874,Todd Goldstein,6,Sydney,North Melbourne,Finals,7
None,0,1962,Drew Petrie,1,Sydney,North Melbourne,Finals,7
Rushed,1,2054,None,0,Sydney,North Melbourne,Finals,7
Adam Goodes,6,2096,None,0,Sydney,North Melbourne,Finals,7
None,0,2214,Jack Ziebell,1,Sydney,North Melbourne,Finals,7
Rushed,1,2286,None,0,Sydney,North Melbourne,Finals,7
Harry Cunningham,1,2335,None,0,Sydney,North Melbourne,Finals,7
Luke Parker,6,2475,None,0,Sydney,North Melbourne,Finals,7
Kieren Jack,6,2569,None,0,Sydney,North Melbourne,Finals,7
None,0,2670,Levi Greenwood,6,Sydney,North Melbourne,Finals,7
Sam Reid,1,2791,None,0,Sydney,North Melbourne,Finals,7
Harry Cunningham,1,2950,None,0,Sydney,North Melbourne,Finals,7
Luke Parker,6,3281,None,0,Sydney,North Melbourne,Finals,7
None,0,3371,Ben Brown,6,Sydney,North Melbourne,Finals,7
Kurt Tippett,6,3639,None,0,Sydney,North Melbourne,Finals,7
Rushed,1,3673,None,0,Sydney,North Melbourne,Finals,7
Lance Franklin,6,3741,None,0,Sydney,North Melbourne,Finals,7
None,0,3800,Drew Petrie,1,Sydney,North Melbourne,Finals,7
Ben McGlynn,6,3914,None,0,Sydney,North Melbourne,Finals,7
Rushed,1,4077,None,0,Sydney,North Melbourne,Finals,7
Rushed,1,4382,None,0,Sydney,North Melbourne,Finals,7
Kurt Tippett,1,4472,None,0,Sydney,North Melbourne,Finals,7
None,0,4538,Drew Petrie,6,Sydney,North Melbourne,Finals,7
None,0,4629,Brent Harvey,6,Sydney,North Melbourne,Finals,7
Kurt Tippett,6,4752,None,0,Sydney,North Melbourne,Finals,7
None,0,4920,Ryan Bastinac,1,Sydney,North Melbourne,Finals,7
Lance Franklin,6,4988,None,0,Sydney,North Melbourne,Finals,7
None,0,5134,Brent Harvey,1,Sydney,North Melbourne,Finals,7
Josh Kennedy,1,5220,None,0,Sydney,North Melbourne,Finals,7
Lance Franklin,1,5287,None,0,Sydney,North Melbourne,Finals,7
Kurt Tippett,1,5447,None,0,Sydney,North Melbourne,Finals,7
None,0,5499,Shaun Atley,6,Sydney,North Melbourne,Finals,7
Rushed,1,5610,None,0,Sydney,North Melbourne,Finals,7
Luke Parker,1,5645,None,0,Sydney,North Melbourne,Finals,7
Lance Franklin,6,5729,None,0,Sydney,North Melbourne,Finals,7
None,0,5803,Rushed,1,Sydney,North Melbourne,Finals,7
None,0,5909,Drew Petrie,6,Sydney,North Melbourne,Finals,7
Lance Franklin,6,6066,None,0,Sydney,North Melbourne,Finals,7
Rushed,1,6159,None,0,Sydney,North Melbourne,Finals,7
Luke Parker,6,6224,None,0,Sydney,North Melbourne,Finals,7
Adam Goodes,6,6354,None,0,Sydney,North Melbourne,Finals,7
Josh Kennedy,1,6533,None,0,Sydney,North Melbourne,Finals,7
None,0,6636,Drew Petrie,6,Sydney,North Melbourne,Finals,7
None,0,6744,Daniel Wells,1,Sydney,North Melbourne,Finals,7
None,0,6772,Drew Petrie,1,Sydney,North Melbourne,Finals,7
Adam Goodes,1,6899,None,0,Sydney,North Melbourne,Finals,7
Kurt Tippett,6,6957,None,0,Sydney,North Melbourne,Finals,7
None,0,7214,Rushed,1,Sydney,North Melbourne,Finals,7
Craig Bird,6,7287,None,0,Sydney,North Melbourne,Finals,7
None,0,32,Ollie Wines,1,Hawthorn,Port Adelaide,Finals,8
None,0,56,Travis Boak,6,Hawthorn,Port Adelaide,Finals,8
None,0,272,Rushed,1,Hawthorn,Port Adelaide,Finals,8
None,0,458,Jay Schulz,1,Hawthorn,Port Adelaide,Finals,8
Jarryd Roughead,6,534,None,0,Hawthorn,Port Adelaide,Finals,8
Will Langford,6,622,None,0,Hawthorn,Port Adelaide,Finals,8
None,0,751,Jared Polec,1,Hawthorn,Port Adelaide,Finals,8
None,0,815,Brad Ebert,1,Hawthorn,Port Adelaide,Finals,8
Jonathon Ceglar,1,889,None,0,Hawthorn,Port Adelaide,Finals,8
Luke Hodge,1,965,None,0,Hawthorn,Port Adelaide,Finals,8
None,0,1123,Angus Monfries,6,Hawthorn,Port Adelaide,Finals,8
Will Langford,1,1224,None,0,Hawthorn,Port Adelaide,Finals,8
None,0,1371,Rushed,1,Hawthorn,Port Adelaide,Finals,8
None,0,1382,Chad Wingard,1,Hawthorn,Port Adelaide,Finals,8
None,0,1477,Jay Schulz,1,Hawthorn,Port Adelaide,Finals,8
None,0,1510,Robbie Gray,6,Hawthorn,Port Adelaide,Finals,8
None,0,1689,Jared Polec,1,Hawthorn,Port Adelaide,Finals,8
None,0,1956,Matt White,1,Hawthorn,Port Adelaide,Finals,8
Jack Gunston,6,2087,None,0,Hawthorn,Port Adelaide,Finals,8
Taylor Duryea,6,2332,None,0,Hawthorn,Port Adelaide,Finals,8
Matt Suckling,6,2486,None,0,Hawthorn,Port Adelaide,Finals,8
None,0,2692,Jay Schulz,6,Hawthorn,Port Adelaide,Finals,8
None,0,2779,Jake Neade,6,Hawthorn,Port Adelaide,Finals,8
Jarryd Roughead,6,2869,None,0,Hawthorn,Port Adelaide,Finals,8
Isaac Smith,6,2959,None,0,Hawthorn,Port Adelaide,Finals,8
None,0,3330,Jasper Pittard,1,Hawthorn,Port Adelaide,Finals,8
Jarryd Roughead,6,3395,None,0,Hawthorn,Port Adelaide,Finals,8
Rushed,1,3525,None,0,Hawthorn,Port Adelaide,Finals,8
None,0,3757,Robbie Gray,6,Hawthorn,Port Adelaide,Finals,8
None,0,3843,Justin Westhoff,1,Hawthorn,Port Adelaide,Finals,8
Luke Hodge,6,3942,None,0,Hawthorn,Port Adelaide,Finals,8
